Age at enrollment,Application mode,Curricular units 1st sem (approved),Curricular units 1st sem (enrolled),Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Debtor,Gender,Scholarship holder,Tuition fees up to date,Target
28,43,4,9,10.0,10.0,1,1,0,0,Dropout
19,16,5,6,11.2,12.0,1,1,0,1,Graduate
19,1,6,6,11.833333333333334,13.0,0,1,1,1,Graduate
21,1,0,5,0.0,0.0,0,1,0,1,Dropout
22,17,2,5,10.5,0.0,0,1,0,1,Dropout
18,17,5,5,12.5,13.571428571428571,0,1,0,0,Dropout
27,39,0,0,0.0,0.0,0,1,0,1,Dropout
30,43,9,10,12.333333333333334,12.0,0,1,0,1,Graduate
28,39,0,6,0.0,10.0,0,1,0,1,Dropout
20,1,5,6,11.142857142857142,11.571428571428571,0,1,1,1,Graduate
31,43,5,8,12.166666666666666,12.0,0,1,0,0,Dropout
21,17,2,5,11.0,11.5,1,1,0,0,Dropout
27,39,1,5,11.0,10.666666666666666,0,1,0,0,Dropout
19,1,4,6,13.25,11.8,0,1,0,1,Graduate
21,44,2,6,12.5,0.0,0,1,0,0,Dropout
35,43,7,10,12.142857142857142,12.25,0,1,0,0,Dropout
28,39,3,5,12.0,11.333333333333334,0,1,0,1,Dropout
19,1,0,4,0.0,0.0,0,1,0,0,Dropout
20,1,6,6,12.833333333333334,12.666666666666666,0,1,1,1,Graduate
37,39,5,7,12.0,11.666666666666666,1,1,0,0,Dropout
19,1,2,6,12.0,13.0,0,1,0,1,Dropout
36,39,0,7,0.0,0.0,0,1,0,1,Dropout
29,39,0,5,0.0,0.0,0,1,0,1,Dropout
30,39,6,6,11.375,11.6,0,1,0,1,Graduate
32,51,2,6,12.0,0.0,1,1,0,1,Dropout
37,44,1,6,12.0,10.5,0,1,0,1,Dropout
27,39,3,6,12.0,11.0,0,1,0,1,Dropout
18,1,6,6,12.714285714285714,11.833333333333334,0,1,1,1,Graduate
18,1,8,8,15.3,15.3,0,1,1,1,Graduate
32,39,2,8,11.5,0.0,0,1,0,0,Dropout
22,43,0,6,0.0,0.0,0,1,0,1,Dropout
32,39,0,7,0.0,0.0,0,0,0,1,Dropout
19,17,3,6,12.666666666666666,13.125,0,0,0,0,Dropout
18,1,6,6,13.5,14.0,0,0,1,1,Graduate
18,1,5,5,12.0,11.4,0,0,1,1,Graduate
38,7,0,5,0.0,0.0,1,0,0,0,Dropout
21,17,5,6,11.8,10.5,0,0,0,1,Dropout
21,1,2,6,11.5,13.0,0,0,0,0,Dropout
19,1,6,7,14.616666666666667,14.616666666666667,0,0,0,1,Graduate
18,17,4,6,11.0,11.333333333333334,1,0,0,1,Dropout
25,7,0,5,0.0,0.0,0,0,0,1,Dropout
19,1,7,14,12.192307692307692,12.192307692307692,0,0,0,1,Graduate
18,17,6,6,12.833333333333334,12.333333333333334,0,0,1,1,Graduate
19,17,5,5,12.875,11.833333333333334,0,0,1,1,Graduate
22,1,6,6,12.166666666666666,12.5,0,0,1,1,Graduate
21,44,6,6,13.428571428571429,12.857142857142858,0,0,0,1,Graduate
21,17,6,6,14.5,14.666666666666666,0,0,1,1,Graduate
20,1,7,7,12.142857142857142,12.857142857142858,0,0,1,1,Graduate
18,1,6,7,13.9,13.9,0,0,0,1,Graduate
26,39,3,7,13.766666666666666,12.066666666666668,0,0,0,1,Dropout
31,26,13,15,11.615384615384617,12.545454545454543,0,0,0,1,Dropout
18,17,6,6,15.166666666666666,14.142857142857142,0,0,1,1,Graduate
35,7,0,5,0.0,0.0,0,0,0,1,Dropout
19,1,5,6,10.8,10.714285714285714,0,0,1,1,Graduate
18,1,7,7,13.995714285714287,14.955555555555556,0,0,0,1,Graduate
20,17,6,6,13.285714285714286,11.8,0,0,0,1,Graduate
19,1,12,12,12.75,13.25,0,0,1,1,Graduate
18,17,7,7,12.714285714285714,12.285714285714286,1,0,1,1,Graduate
23,42,8,8,12.88625,12.88625,0,0,0,1,Graduate
21,1,5,6,13.0,12.666666666666666,0,0,1,1,Graduate
19,1,5,5,12.2,11.2,0,0,1,1,Graduate
20,53,11,11,13.785714285714286,13.88888888888889,0,0,0,1,Graduate
18,1,8,8,14.50125,14.50125,0,0,1,1,Graduate
19,1,6,7,14.35,14.35,0,0,0,1,Graduate
21,17,6,6,11.5,12.333333333333334,0,0,1,1,Graduate
18,1,6,6,11.714285714285714,14.666666666666666,0,0,1,1,Graduate
18,1,5,6,13.0,13.666666666666666,0,0,0,1,Graduate
18,17,7,7,13.56875,14.02625,0,0,1,1,Graduate
18,17,0,0,0.0,0.0,0,0,0,1,Graduate
18,1,8,8,14.15375,14.15375,0,0,1,1,Graduate
18,1,0,8,0.0,0.0,0,0,0,0,Dropout
20,1,6,6,13.833333333333334,12.833333333333334,0,0,0,1,Graduate
19,17,7,8,12.454285714285716,12.454285714285716,0,0,0,1,Graduate
18,1,0,7,0.0,0.0,0,0,0,1,Dropout
18,17,6,7,13.271666666666668,12.94375,0,0,1,1,Graduate
21,1,2,6,11.0,0.0,0,0,0,1,Dropout
19,1,7,7,13.285714285714286,14.428571428571429,0,0,1,1,Graduate
20,17,6,6,13.333333333333334,14.0,0,0,1,1,Graduate
21,1,8,8,13.2575,13.2575,0,0,1,1,Graduate
23,44,0,6,0.0,0.0,0,0,0,1,Dropout
18,17,6,6,12.666666666666666,11.5,0,0,1,0,Dropout
30,39,5,5,14.6,15.4,0,0,0,1,Dropout
20,1,0,5,0.0,0.0,0,0,0,1,Dropout
29,43,3,5,12.333333333333334,0.0,0,0,0,0,Dropout
20,1,6,6,11.666666666666666,11.333333333333334,0,0,0,1,Graduate
27,43,4,6,12.5,14.333333333333334,0,0,0,1,Dropout
23,7,0,5,0.0,0.0,0,0,0,1,Dropout
23,51,6,6,15.333333333333334,14.166666666666666,0,0,1,1,Graduate
18,1,7,8,14.2,14.2,0,0,0,1,Graduate
19,1,6,6,14.833333333333334,14.666666666666666,0,0,1,1,Graduate
19,17,7,7,13.642857142857142,14.3875,0,0,0,1,Dropout
18,1,6,6,13.833333333333334,14.0,0,0,1,1,Dropout
19,1,6,6,11.833333333333334,13.0,0,0,0,1,Graduate
18,1,6,6,13.428571428571429,13.5,0,0,1,1,Graduate
24,39,6,7,11.416666666666666,11.9625,0,0,0,1,Graduate
19,17,2,7,12.75,11.0,0,0,0,1,Dropout
20,17,6,6,11.5,12.4,0,0,0,1,Graduate
18,1,6,6,13.833333333333334,12.666666666666666,0,0,0,1,Graduate
18,1,6,6,11.714285714285714,11.333333333333334,0,0,0,0,Dropout
19,1,7,7,11.678571428571429,13.0375,0,0,1,1,Graduate
19,16,6,6,15.714285714285714,14.666666666666666,0,0,0,1,Dropout
18,1,0,0,0.0,0.0,0,0,1,1,Graduate
19,1,6,6,13.0,13.0,0,0,1,1,Graduate
18,1,7,7,14.485714285714286,14.58888888888889,0,0,1,1,Graduate
20,42,7,8,11.571428571428571,11.571428571428571,0,0,0,1,Graduate
19,1,7,8,12.657142857142857,12.657142857142857,0,0,1,1,Graduate
22,17,2,5,10.0,10.0,0,0,0,0,Dropout
19,1,6,6,13.714285714285714,13.166666666666666,0,0,0,1,Graduate
36,7,13,14,13.071428571428571,13.0,0,0,0,1,Graduate
19,44,6,6,15.333333333333334,14.0,0,0,1,1,Graduate
18,17,5,6,11.571428571428571,12.142857142857142,0,0,0,1,Graduate
40,43,0,5,0.0,0.0,0,0,0,0,Dropout
19,1,6,7,12.9,12.9,0,0,1,1,Graduate
32,7,4,10,11.5,11.666666666666666,0,0,0,1,Dropout
19,17,6,6,13.5,13.428571428571429,0,0,0,1,Graduate
35,39,0,1,0.0,0.0,0,0,0,1,Dropout
29,17,7,8,11.142857142857142,11.375,0,0,0,1,Graduate
18,1,7,8,13.79857142857143,13.79857142857143,0,0,1,1,Graduate
25,39,6,6,13.333333333333334,13.5,1,0,0,0,Graduate
50,39,0,6,0.0,0.0,1,0,0,0,Dropout
24,1,14,15,11.357142857142858,12.846153846153848,0,0,0,1,Dropout
18,1,0,5,0.0,0.0,0,0,0,1,Dropout
20,17,6,6,15.692307692307692,14.428571428571429,0,0,0,1,Graduate
20,16,18,18,15.052631578947368,14.538461538461538,1,0,1,1,Graduate
21,43,6,10,11.5,12.4,0,0,0,1,Dropout
19,1,6,6,13.0,13.166666666666666,0,1,1,1,Graduate
18,1,8,8,12.93875,12.93875,0,1,1,1,Graduate
22,17,0,0,0.0,0.0,0,1,0,1,Graduate
25,44,0,6,0.0,0.0,0,1,0,1,Dropout
37,39,5,7,13.0,12.88,0,1,0,0,Dropout
38,39,5,7,12.18,11.8125,0,1,0,0,Dropout
36,39,3,6,11.333333333333334,11.4,0,1,0,1,Dropout
18,1,7,8,13.0,13.0,0,1,0,1,Graduate
19,1,0,5,0.0,0.0,0,1,0,0,Dropout
24,39,2,5,12.5,12.333333333333334,1,1,0,1,Dropout
20,1,5,6,11.0,12.166666666666666,0,1,0,1,Graduate
21,1,0,0,0.0,0.0,0,1,0,1,Dropout
32,43,0,5,0.0,0.0,0,1,0,1,Dropout
39,39,0,5,0.0,10.0,0,1,0,1,Dropout
33,7,0,5,0.0,0.0,0,1,0,0,Dropout
20,17,5,5,12.4,10.75,0,1,1,1,Graduate
19,1,6,6,15.5,14.1,0,1,0,1,Graduate
43,39,2,5,11.5,10.8,0,1,0,0,Dropout
49,43,4,5,13.333333333333334,11.6,0,1,0,1,Dropout
18,1,6,6,12.666666666666666,13.5,0,1,1,1,Graduate
19,1,5,5,12.6,13.6,0,1,1,1,Dropout
45,39,6,6,13.5,0.0,1,1,1,1,Dropout
19,15,6,6,13.0,13.0,0,1,0,0,Graduate
21,44,6,6,11.714285714285714,11.75,0,1,1,1,Graduate
18,1,6,6,12.166666666666666,13.0,0,1,1,1,Graduate
18,17,0,5,0.0,0.0,0,1,0,1,Dropout
29,17,0,6,0.0,0.0,0,1,0,0,Dropout
19,1,5,5,11.5,11.6,0,1,0,1,Graduate
22,44,7,7,12.285714285714286,12.375,0,1,1,1,Graduate
18,17,7,7,12.718571428571428,12.805555555555555,0,1,1,1,Dropout
20,1,0,0,0.0,0.0,0,1,0,1,Dropout
29,39,1,6,14.0,0.0,1,1,1,1,Dropout
29,39,3,5,11.666666666666666,11.25,0,1,0,1,Dropout
19,17,0,0,0.0,0.0,1,1,0,1,Dropout
18,1,0,5,0.0,12.0,0,1,0,1,Dropout
22,42,4,6,11.5,12.5,0,1,0,1,Dropout
34,43,7,10,11.714285714285714,11.5,1,1,0,1,Dropout
26,43,5,5,12.6,13.714285714285714,0,1,0,1,Graduate
24,17,13,17,11.642857142857142,11.25,0,1,0,1,Dropout
17,1,6,6,14.875,13.428571428571429,0,1,1,1,Graduate
19,44,6,6,12.714285714285714,13.5,0,1,0,1,Graduate
49,39,5,12,11.6,11.2,1,1,0,0,Dropout
23,43,5,7,11.94,12.2,0,1,0,1,Dropout
18,18,4,5,11.6,14.2,0,1,0,1,Dropout
19,1,6,6,13.333333333333334,13.8,0,1,0,1,Graduate
18,1,5,5,13.4,15.0,0,1,0,1,Graduate
45,39,0,6,0.0,0.0,1,1,0,0,Dropout
30,39,2,5,11.0,0.0,0,1,0,1,Dropout
28,51,13,15,12.0,11.333333333333334,0,1,0,1,Dropout
40,39,0,5,0.0,0.0,0,1,0,1,Dropout
32,39,0,5,0.0,0.0,0,1,0,0,Dropout
19,17,4,6,12.5,10.25,0,1,0,1,Dropout
20,1,6,6,13.666666666666666,12.166666666666666,0,1,0,1,Graduate
18,17,1,5,10.0,0.0,0,1,0,1,Dropout
20,17,6,6,11.5,13.0,0,1,0,0,Dropout
18,17,6,7,13.266666666666666,13.266666666666666,0,1,1,1,Graduate
18,17,7,7,12.5125,14.1875,0,1,1,1,Graduate
28,43,0,5,0.0,0.0,0,1,0,1,Dropout
31,39,0,6,0.0,0.0,0,1,0,0,Dropout
23,1,6,7,13.483333333333334,13.483333333333334,0,1,0,1,Graduate
33,39,0,6,0.0,0.0,1,1,0,0,Dropout
22,43,3,5,13.0,11.666666666666666,0,1,0,1,Dropout
20,44,5,5,16.5,17.714285714285715,1,1,0,1,Dropout
20,44,6,6,13.8,13.142857142857142,0,1,0,1,Graduate
25,39,0,6,0.0,0.0,0,1,0,0,Dropout
20,1,5,5,12.6,14.5,0,1,0,1,Graduate
19,17,6,6,13.833333333333334,13.625,0,1,0,1,Graduate
31,39,0,5,0.0,0.0,0,1,0,1,Dropout
24,44,2,6,16.0,16.0,1,1,0,0,Dropout
23,44,0,5,0.0,0.0,1,1,0,0,Dropout
26,39,3,5,10.666666666666666,10.666666666666666,0,1,1,0,Dropout
38,43,18,18,14.5,14.5,0,1,0,1,Graduate
20,1,5,5,14.0,13.8,0,1,1,1,Graduate
20,17,3,5,13.333333333333334,13.571428571428571,0,1,0,1,Graduate
25,39,0,6,0.0,0.0,0,1,0,1,Dropout
19,17,5,6,12.0,11.2,0,1,0,1,Graduate
18,17,5,5,16.2,16.0,0,1,0,1,Graduate
28,43,7,13,10.285714285714286,10.6,0,1,0,1,Dropout
20,1,6,6,13.571428571428571,13.166666666666666,0,1,1,1,Graduate
18,1,6,6,14.285714285714286,14.857142857142858,0,1,0,1,Graduate
19,17,5,5,10.2,10.5,0,1,0,1,Graduate
24,42,2,8,10.25,10.25,1,1,0,1,Dropout
21,17,0,6,0.0,0.0,0,1,0,1,Dropout
20,1,6,6,14.833333333333334,14.833333333333334,0,1,1,1,Graduate
21,44,5,6,13.625,12.6,0,1,0,1,Graduate
24,1,7,7,12.271428571428572,13.657142857142857,1,1,0,1,Graduate
27,39,0,5,0.0,0.0,0,1,0,1,Dropout
39,39,9,9,13.22222222222222,13.142857142857142,0,1,0,1,Graduate
25,39,2,7,15.0,11.5,0,1,0,1,Dropout
18,7,0,0,0.0,0.0,0,1,0,0,Dropout
19,43,12,12,13.166666666666666,13.0,0,1,0,1,Graduate
21,18,5,6,13.833333333333334,14.0,0,1,1,1,Graduate
27,7,0,5,0.0,0.0,0,1,0,1,Dropout
27,7,9,12,12.333333333333334,13.166666666666666,0,1,0,1,Dropout
18,1,6,6,13.0,11.8,1,1,0,1,Dropout
19,44,3,6,13.25,12.0,0,1,0,1,Dropout
18,16,6,6,13.5,12.166666666666666,0,0,0,1,Graduate
18,16,6,6,12.666666666666666,12.8,0,0,1,1,Graduate
23,43,11,11,15.090909090909092,14.5,0,0,0,1,Dropout
20,18,0,0,0.0,0.0,1,1,0,0,Dropout
18,17,6,6,13.166666666666666,12.666666666666666,0,1,0,1,Graduate
18,1,6,6,12.833333333333334,12.833333333333334,0,1,0,1,Graduate
20,17,6,6,11.833333333333334,12.166666666666666,0,1,0,1,Graduate
20,1,5,6,12.8,12.75,0,1,0,1,Graduate
21,44,5,7,11.8,11.0,0,1,0,1,Dropout
20,17,5,5,15.8,14.571428571428571,0,1,0,1,Dropout
20,17,6,6,14.666666666666666,13.857142857142858,0,1,0,1,Graduate
19,44,4,6,12.5,12.0,0,1,0,1,Dropout
19,1,3,5,12.0,10.5,0,1,0,1,Dropout
18,17,3,6,12.666666666666666,11.142857142857142,1,1,0,1,Dropout
18,1,5,6,13.6,11.8,1,0,0,1,Dropout
18,17,6,6,12.5,13.833333333333334,0,0,0,1,Graduate
21,17,6,6,13.333333333333334,13.5,0,0,1,1,Graduate
18,15,4,6,12.25,11.0,0,0,0,1,Dropout
18,1,7,7,15.101428571428572,16.09375,0,0,1,1,Graduate
18,1,6,6,13.166666666666666,16.0,0,0,1,1,Graduate
23,18,4,6,11.0,0.0,0,0,0,1,Dropout
21,1,3,5,11.666666666666666,11.75,0,0,0,1,Graduate
26,17,7,7,11.571428571428571,11.0,0,0,0,1,Dropout
18,1,0,0,0.0,0.0,0,0,0,1,Dropout
19,1,6,6,13.833333333333334,14.285714285714286,0,0,1,0,Graduate
20,1,6,7,12.357142857142858,13.0,0,0,1,1,Graduate
19,1,6,6,12.166666666666666,10.333333333333334,1,0,0,0,Dropout
33,39,9,10,12.416666666666666,13.0,0,0,0,1,Graduate
18,1,4,5,12.75,12.75,0,0,0,1,Graduate
21,42,18,21,14.933333333333334,14.933333333333334,0,0,0,1,Graduate
19,1,6,6,13.0,11.666666666666666,0,0,0,1,Graduate
18,1,7,7,14.455000000000002,13.91,0,0,0,1,Graduate
18,1,6,6,14.0,13.285714285714286,0,0,1,1,Graduate
20,1,6,6,13.5,12.666666666666666,0,0,1,1,Graduate
20,1,0,6,0.0,0.0,0,0,0,0,Dropout
20,17,6,6,11.666666666666666,14.0,0,0,1,1,Graduate
19,17,4,5,12.0,13.333333333333334,0,0,1,1,Graduate
19,1,6,6,11.714285714285714,11.833333333333334,0,0,1,1,Graduate
21,17,6,6,12.666666666666666,12.428571428571429,0,0,0,1,Graduate
21,17,0,6,0.0,0.0,0,0,0,1,Dropout
18,1,7,8,12.328571428571427,12.328571428571427,0,0,0,1,Graduate
27,39,6,7,11.666666666666666,10.0,0,0,0,1,Dropout
20,43,12,12,13.25,12.727272727272728,0,0,1,1,Graduate
18,17,7,7,13.3,15.125,0,0,1,1,Graduate
18,1,6,6,12.833333333333334,12.166666666666666,0,0,0,1,Graduate
20,44,6,6,12.833333333333334,12.833333333333334,0,0,1,1,Graduate
19,1,3,5,12.666666666666666,13.0,0,0,1,1,Graduate
20,1,6,7,13.271428571428572,14.471428571428572,0,0,0,1,Graduate
20,1,5,5,12.4,12.833333333333334,0,0,1,1,Graduate
19,1,0,6,0.0,0.0,1,0,0,1,Dropout
18,1,6,6,14.285714285714286,13.25,0,0,0,1,Graduate
18,1,3,5,12.333333333333334,12.6,0,0,0,1,Graduate
19,17,6,7,12.583333333333334,12.671428571428573,0,0,1,1,Graduate
19,1,6,7,13.731666666666667,13.771428571428572,0,0,0,1,Dropout
47,42,8,10,14.625,13.4,0,1,0,1,Dropout
23,42,0,3,0.0,0.0,0,1,0,0,Dropout
19,1,6,6,12.666666666666666,12.666666666666666,1,0,1,1,Graduate
20,42,6,8,12.491666666666667,12.491666666666667,0,0,0,1,Graduate
19,1,12,12,13.666666666666666,14.166666666666666,0,0,1,1,Graduate
19,17,6,6,16.0,14.5,0,0,0,1,Graduate
19,44,6,6,14.142857142857142,13.0,0,0,0,1,Graduate
39,39,6,6,11.833333333333334,13.75,1,0,1,1,Graduate
20,1,6,6,12.666666666666666,13.0,0,0,1,1,Graduate
21,17,6,6,12.5,12.666666666666666,0,0,0,1,Graduate
22,43,9,11,10.88888888888889,11.25,1,0,0,0,Graduate
19,1,1,6,13.0,0.0,0,0,0,1,Dropout
22,17,6,6,15.166666666666666,16.0,0,0,0,1,Graduate
19,5,6,6,12.666666666666666,12.0,0,0,1,1,Graduate
18,1,0,0,0.0,0.0,1,1,0,1,Dropout
36,39,0,5,0.0,0.0,0,1,0,0,Dropout
20,18,0,0,0.0,0.0,1,1,1,1,Graduate
30,39,2,5,11.0,11.5,0,1,0,1,Dropout
24,43,6,6,15.714285714285714,15.9,0,1,0,1,Dropout
26,1,11,15,10.818181818181818,11.636363636363637,0,1,0,1,Dropout
19,1,1,5,12.0,0.0,0,1,0,0,Dropout
34,39,5,6,12.6,11.25,0,1,0,1,Graduate
19,17,5,5,11.6,10.75,0,1,0,1,Graduate
26,17,1,5,10.0,11.0,1,1,0,0,Dropout
29,39,1,6,14.0,0.0,0,1,0,1,Dropout
19,17,5,5,12.6,12.5,0,1,1,1,Dropout
18,17,0,0,0.0,0.0,0,1,0,1,Dropout
29,39,2,5,11.333333333333334,12.0,0,1,0,0,Dropout
21,43,6,6,12.666666666666666,11.4,0,1,0,1,Graduate
20,1,5,7,12.87857142857143,11.85625,0,1,0,1,Graduate
18,1,0,5,0.0,0.0,0,1,0,1,Dropout
20,1,0,5,0.0,0.0,0,1,0,1,Dropout
30,39,0,5,0.0,0.0,0,1,1,1,Dropout
19,18,6,6,14.166666666666666,14.0,0,1,0,1,Graduate
30,51,5,5,13.4,13.25,0,1,0,1,Dropout
22,1,5,5,11.2,11.25,0,1,1,1,Graduate
22,17,0,0,0.0,0.0,0,1,0,1,Graduate
19,17,6,6,12.666666666666666,11.8,1,1,0,0,Dropout
21,17,3,5,12.333333333333334,11.25,0,1,0,1,Dropout
21,17,4,5,12.25,12.0,0,1,0,1,Graduate
21,44,0,0,0.0,0.0,1,1,1,1,Dropout
27,39,3,5,10.75,10.333333333333334,0,1,0,1,Dropout
32,43,0,7,0.0,0.0,0,1,0,1,Dropout
40,39,0,6,0.0,0.0,1,1,0,0,Dropout
20,44,2,5,11.5,11.5,0,1,0,1,Dropout
18,1,0,0,0.0,0.0,0,1,0,1,Graduate
21,43,2,5,10.5,0.0,0,1,0,1,Dropout
18,17,6,6,13.5,0.0,0,1,0,1,Dropout
30,7,1,6,10.0,0.0,0,1,0,0,Dropout
29,39,0,6,0.0,0.0,0,1,0,1,Dropout
18,17,1,5,12.0,10.666666666666666,1,1,0,1,Dropout
18,1,4,5,12.25,12.2,0,1,1,1,Dropout
22,44,5,10,11.4,11.666666666666666,0,1,0,1,Dropout
27,43,0,5,0.0,0.0,0,1,0,0,Dropout
20,17,4,6,14.25,14.0,0,1,0,1,Graduate
42,51,11,12,14.454545454545457,14.2,0,1,0,1,Graduate
21,1,12,12,14.538461538461538,14.461538461538462,1,1,0,1,Graduate
23,43,6,7,12.733333333333334,11.95,0,1,0,1,Graduate
21,51,5,12,13.2,13.5,0,1,0,1,Dropout
19,1,0,0,0.0,0.0,0,1,0,1,Graduate
40,39,6,6,12.333333333333334,12.75,0,1,1,1,Dropout
22,43,5,9,11.2,11.25,0,1,0,1,Dropout
19,1,6,7,13.2,13.2,0,1,0,1,Graduate
18,17,5,5,13.6,14.6,0,1,0,1,Graduate
18,17,0,5,0.0,11.5,0,1,0,1,Dropout
24,51,5,6,12.857142857142858,13.666666666666666,0,1,0,1,Dropout
19,17,5,6,13.5,14.0,0,0,1,1,Graduate
18,17,0,6,0.0,0.0,0,0,0,1,Dropout
19,1,0,0,0.0,0.0,0,0,0,0,Graduate
19,1,8,8,12.82875,12.82875,0,0,1,1,Graduate
21,43,0,5,0.0,13.75,0,0,0,1,Graduate
18,1,0,7,0.0,0.0,1,0,0,1,Dropout
19,1,6,6,14.666666666666666,13.166666666666666,0,0,0,1,Graduate
19,17,7,8,13.937142857142858,13.937142857142858,0,0,0,1,Graduate
20,1,10,12,14.7,14.583333333333334,0,0,0,1,Graduate
18,1,6,6,11.666666666666666,12.2,0,0,0,1,Graduate
20,43,6,7,14.85,14.85,0,0,0,1,Graduate
26,39,1,5,12.0,0.0,0,0,0,1,Dropout
18,18,7,7,13.6875,15.622222222222222,0,0,0,1,Dropout
58,39,5,6,12.4,11.6,0,0,0,1,Graduate
18,1,7,7,13.398,13.5425,0,0,0,1,Graduate
20,17,0,5,0.0,0.0,0,0,0,1,Dropout
29,2,13,15,11.76923076923077,11.928571428571429,0,0,0,1,Graduate
27,7,0,6,0.0,0.0,1,0,0,0,Dropout
21,1,6,6,13.285714285714286,13.0,0,0,1,1,Graduate
20,1,6,6,11.666666666666666,11.166666666666666,0,0,1,1,Graduate
19,17,6,6,11.5,12.2,0,0,1,1,Graduate
22,1,6,7,13.081666666666669,13.15,0,0,1,1,Graduate
19,18,6,6,12.666666666666666,13.0,0,0,1,1,Graduate
19,17,3,6,11.333333333333334,0.0,1,0,0,0,Dropout
18,1,6,6,13.166666666666666,13.2,0,0,1,1,Dropout
19,44,0,6,0.0,0.0,0,0,0,1,Dropout
20,44,5,6,11.666666666666666,12.6,0,0,0,1,Graduate
19,1,6,6,13.5,13.428571428571429,0,0,1,1,Graduate
26,39,0,6,0.0,0.0,1,0,1,0,Dropout
18,1,6,6,13.166666666666666,14.142857142857142,0,0,1,1,Graduate
29,1,4,5,12.5,12.5,1,0,0,1,Dropout
20,44,6,6,13.375,13.0,0,0,0,0,Graduate
19,1,6,6,13.166666666666666,12.666666666666666,0,0,0,1,Graduate
18,18,7,8,13.154285714285717,13.154285714285717,0,0,0,1,Graduate
19,1,6,6,12.833333333333334,12.833333333333334,0,0,1,1,Graduate
18,17,7,7,12.142857142857142,13.142857142857142,0,0,0,1,Graduate
36,7,4,10,13.0,13.75,0,0,0,1,Dropout
20,17,0,0,0.0,0.0,0,1,0,1,Dropout
18,1,5,6,11.0,0.0,0,1,0,1,Dropout
20,17,3,9,13.333333333333334,12.5,1,1,0,0,Dropout
18,1,7,7,14.594444444444443,13.472,0,1,0,1,Graduate
20,44,4,6,11.0,10.666666666666666,1,1,0,1,Dropout
24,18,0,5,0.0,0.0,1,1,0,0,Dropout
19,17,0,6,0.0,0.0,0,1,0,1,Dropout
18,17,1,5,12.0,12.0,0,1,0,1,Dropout
18,1,5,5,14.0,13.2,0,1,0,1,Graduate
18,1,6,6,13.571428571428571,11.8,0,1,0,1,Graduate
22,43,0,6,0.0,0.0,0,1,0,1,Dropout
19,1,6,6,14.25,13.857142857142858,0,1,0,1,Graduate
32,39,0,6,0.0,0.0,1,0,0,0,Dropout
21,17,0,6,0.0,0.0,0,0,1,1,Dropout
19,18,7,8,13.542857142857144,13.542857142857144,0,0,1,1,Graduate
39,43,9,9,13.11111111111111,11.714285714285714,0,0,1,1,Graduate
30,43,9,9,12.666666666666666,12.142857142857142,0,0,0,1,Graduate
18,1,4,5,10.75,10.0,0,0,0,1,Dropout
38,43,4,10,10.75,10.0,0,0,0,1,Dropout
20,1,6,6,13.666666666666666,13.333333333333334,0,0,0,1,Graduate
55,39,6,6,13.833333333333334,12.833333333333334,0,0,0,1,Graduate
53,27,17,18,13.176470588235292,13.0,0,0,0,1,Dropout
54,39,4,6,12.75,12.6,0,0,0,1,Dropout
44,39,4,8,12.0,12.0,1,0,0,0,Dropout
28,43,9,11,11.666666666666666,12.555555555555555,0,0,0,1,Graduate
37,7,14,14,16.5,16.90909090909091,0,0,0,1,Graduate
20,43,9,10,12.333333333333334,11.77777777777778,0,0,0,1,Graduate
19,1,4,6,11.5,11.0,0,1,0,1,Dropout
23,17,18,18,11.894736842105264,12.923076923076923,0,1,1,1,Graduate
22,17,0,6,0.0,0.0,0,1,0,1,Dropout
24,39,0,6,0.0,0.0,0,1,0,0,Dropout
26,39,0,6,0.0,0.0,0,1,0,1,Dropout
18,17,6,6,15.166666666666666,14.833333333333334,0,1,0,1,Graduate
24,44,4,6,11.75,13.5,0,1,0,1,Dropout
26,1,0,0,0.0,0.0,0,1,0,1,Dropout
27,39,3,6,11.333333333333334,14.75,0,1,0,1,Dropout
20,44,5,6,12.6,13.2,0,1,1,1,Graduate
19,1,0,5,0.0,14.0,0,1,0,1,Dropout
18,1,6,6,15.5,15.5,0,1,1,1,Dropout
18,1,7,8,12.365714285714288,12.365714285714288,0,1,0,1,Graduate
19,1,0,6,0.0,0.0,0,1,0,1,Dropout
19,1,4,6,14.0,12.333333333333334,0,1,1,1,Graduate
30,39,3,12,12.0,11.8,0,1,0,1,Dropout
22,43,0,4,0.0,12.0,0,1,0,0,Dropout
19,17,4,5,10.0,11.333333333333334,0,1,0,0,Dropout
21,1,1,5,10.0,10.0,0,1,0,1,Dropout
22,1,0,0,0.0,0.0,0,1,0,0,Dropout
35,39,3,6,11.75,0.0,0,1,0,1,Dropout
20,16,1,5,10.0,11.0,0,1,0,1,Dropout
21,1,3,5,14.0,12.8,0,1,0,1,Graduate
27,39,0,5,0.0,0.0,1,1,0,0,Dropout
26,43,3,6,12.0,0.0,0,1,0,0,Dropout
20,17,0,6,0.0,0.0,0,1,0,0,Dropout
28,39,8,10,11.88888888888889,11.6,1,1,0,0,Dropout
19,1,6,6,13.833333333333334,13.666666666666666,0,1,0,1,Graduate
47,43,0,5,0.0,0.0,0,1,0,0,Dropout
55,39,5,6,11.4,12.4,0,1,0,0,Dropout
39,43,0,6,0.0,11.0,0,1,0,1,Dropout
35,1,14,17,10.642857142857142,10.666666666666666,1,1,0,1,Dropout
