admission_grade,displaced,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,target
115.9,1,0,1,0,0,22,6,6,13.571428571428571,Graduate
109.3,1,0,1,0,1,20,6,6,13.833333333333334,Graduate
113.9,1,1,0,0,0,18,6,4,11.25,Dropout
121.8,1,0,1,0,1,18,6,5,10.2,Graduate
140.0,0,0,1,0,0,30,8,7,15.675714285714283,Graduate
114.7,0,1,1,0,1,18,6,6,10.833333333333334,Graduate
136.2,0,0,1,0,0,19,5,5,13.0,Graduate
119.5,1,0,1,0,1,21,7,7,12.242857142857144,Graduate
133.2,1,0,1,0,1,18,5,4,14.25,Graduate
110.0,0,0,0,0,0,35,5,1,12.0,Dropout
130.0,1,0,1,1,1,18,7,6,13.183333333333332,Graduate
133.5,1,0,1,1,1,20,7,7,11.9725,Graduate
120.0,1,0,1,0,0,34,6,5,12.4,Graduate
137.3,1,0,1,0,1,22,7,6,13.9,Graduate
130.0,1,0,0,0,0,39,5,3,10.666666666666666,Dropout
128.0,1,0,0,0,0,19,7,0,0.0,Dropout
95.0,0,0,1,0,1,36,6,6,11.0,Graduate
116.0,1,0,1,0,1,21,8,7,13.957142857142856,Graduate
107.5,0,1,1,0,1,42,6,6,13.333333333333334,Graduate
108.4,1,0,1,0,0,34,5,0,0.0,Dropout
155.9,0,0,1,0,0,33,6,6,15.714285714285714,Graduate
106.1,1,0,1,0,0,20,6,5,11.0,Graduate
128.6,1,1,1,0,0,19,5,4,12.25,Graduate
140.0,0,1,1,0,0,34,10,5,12.2,Dropout
145.0,1,0,1,0,0,18,5,5,13.0,Graduate
113.0,0,0,1,0,1,24,6,4,12.0,Graduate
137.1,1,0,1,0,0,18,6,6,13.333333333333334,Graduate
120.5,1,0,1,0,0,21,8,7,12.91,Graduate
125.7,1,0,1,0,1,19,6,6,11.0,Graduate
125.5,0,0,1,0,1,19,7,6,13.579999999999998,Graduate
124.5,1,0,1,0,1,18,6,4,12.4,Graduate
126.0,0,0,1,0,1,38,9,8,12.88888888888889,Graduate
138.5,1,0,1,0,0,19,8,8,14.34125,Graduate
122.3,1,1,0,0,0,18,6,6,14.142857142857142,Dropout
126.0,1,0,1,0,1,18,0,0,0.0,Graduate
146.5,0,0,1,0,1,18,6,6,13.333333333333334,Graduate
121.9,1,0,1,0,0,18,6,6,14.5,Graduate
130.0,0,0,1,0,0,26,10,8,12.666666666666666,Graduate
115.2,1,0,1,0,1,19,6,0,0.0,Dropout
108.0,1,1,1,0,0,20,5,2,12.0,Dropout
128.0,1,0,1,0,0,19,7,7,14.20857142857143,Graduate
113.5,1,0,1,0,0,20,7,7,14.30714285714286,Graduate
116.0,1,0,1,0,0,29,7,0,0.0,Dropout
124.9,1,0,1,0,0,19,6,6,12.0,Graduate
140.5,0,1,0,0,0,24,5,0,0.0,Dropout
179.6,0,1,0,0,0,27,6,0,0.0,Dropout
116.1,1,0,1,0,1,18,6,6,13.857142857142858,Graduate
139.4,1,0,1,0,1,18,0,0,0.0,Graduate
129.0,1,0,1,0,0,21,7,0,0.0,Dropout
135.6,0,0,1,0,1,43,6,5,11.0,Graduate
147.8,0,0,1,0,1,18,5,5,13.2,Graduate
138.0,1,0,1,0,1,21,6,6,13.5,Dropout
150.0,0,0,1,0,0,26,5,0,0.0,Dropout
130.8,1,0,1,0,1,19,8,7,14.214285714285714,Graduate
122.6,0,0,1,0,0,18,5,5,13.0,Graduate
119.1,1,0,1,0,0,22,6,2,12.0,Dropout
111.8,1,0,1,0,0,27,7,0,0.0,Dropout
125.0,1,0,1,0,0,18,5,5,12.8,Graduate
129.9,0,0,1,0,0,19,5,4,13.6,Graduate
131.1,1,0,1,0,0,18,7,7,13.971428571428572,Graduate
141.4,0,0,1,0,1,19,6,6,15.0,Graduate
120.0,0,0,0,0,0,32,6,0,0.0,Dropout
133.4,1,0,1,0,0,23,26,26,15.07777777777778,Graduate
127.3,1,0,1,0,0,20,7,6,13.383333333333333,Graduate
131.8,1,1,1,0,0,20,12,12,13.25,Graduate
114.8,1,1,0,0,0,19,6,5,11.714285714285714,Dropout
132.8,1,0,1,0,1,18,8,8,13.01125,Graduate
140.0,0,0,1,0,0,21,6,3,10.666666666666666,Dropout
150.0,1,0,1,0,0,22,6,6,13.0,Graduate
160.0,0,0,1,0,0,26,5,5,12.0,Graduate
131.7,1,0,1,0,0,20,6,6,12.166666666666666,Graduate
112.6,1,0,1,0,0,19,7,6,11.85,Graduate
111.1,0,0,1,0,0,31,5,4,11.0,Graduate
127.5,1,1,1,0,1,20,7,7,12.327777777777778,Graduate
120.2,1,0,1,0,0,20,5,4,12.0,Graduate
118.9,1,0,1,0,0,21,7,7,14.428571428571429,Graduate
119.9,1,0,1,0,0,18,7,7,13.78,Graduate
127.3,1,0,1,0,1,19,7,6,13.8,Graduate
127.9,1,0,1,0,1,18,7,7,14.857142857142858,Graduate
114.6,0,0,1,0,1,18,6,6,12.142857142857142,Graduate
144.5,1,0,1,0,0,18,6,6,15.666666666666666,Graduate
125.4,1,0,1,0,0,19,7,5,12.5,Graduate
145.0,0,0,1,0,1,19,6,6,12.833333333333334,Graduate
138.1,0,1,0,0,0,28,6,0,0.0,Dropout
124.6,1,0,1,0,0,20,6,6,12.5,Graduate
130.8,1,0,1,0,0,18,6,4,11.25,Graduate
140.5,1,0,1,0,0,18,7,6,15.25,Graduate
124.1,1,0,1,0,1,20,5,5,14.0,Graduate
118.4,0,1,1,0,0,28,16,13,12.076923076923077,Graduate
128.2,0,0,1,0,0,23,16,16,14.625,Graduate
109.5,1,0,1,0,0,19,7,4,10.5,Dropout
131.1,1,0,1,0,1,18,6,6,12.833333333333334,Graduate
137.9,0,1,0,0,1,20,6,6,12.5,Graduate
128.2,1,0,1,0,0,20,12,12,11.23076923076923,Graduate
126.5,0,0,1,0,0,27,5,2,10.5,Dropout
120.0,1,0,1,0,0,18,6,3,12.0,Dropout
123.0,0,0,1,0,1,37,7,7,10.985714285714286,Graduate
130.0,0,0,0,0,0,42,7,5,12.62,Dropout
141.1,1,0,1,0,0,20,7,6,13.0,Dropout
140.0,0,0,0,1,0,34,5,0,0.0,Dropout
133.6,1,0,1,1,0,22,5,0,0.0,Dropout
123.5,0,0,1,1,0,39,6,6,13.5,Graduate
136.3,1,0,1,1,1,18,7,6,13.516666666666666,Graduate
123.5,1,0,1,1,1,21,6,6,13.166666666666666,Graduate
112.0,0,0,1,1,0,34,6,0,0.0,Dropout
160.0,0,0,1,1,1,22,6,6,13.125,Graduate
110.0,0,0,1,1,0,31,6,3,14.4,Dropout
116.8,1,0,0,1,0,19,6,4,12.0,Dropout
109.5,0,0,1,1,0,19,5,0,0.0,Dropout
100.0,0,0,1,1,0,31,7,0,0.0,Dropout
130.0,0,0,1,0,0,30,6,0,0.0,Dropout
137.8,1,0,1,0,1,20,7,7,16.13142857142857,Graduate
136.5,1,0,1,0,1,18,7,7,14.838571428571427,Graduate
138.7,0,0,1,0,0,31,5,3,10.333333333333334,Dropout
124.9,1,0,1,0,0,19,6,3,12.0,Dropout
140.0,0,0,1,0,1,43,6,0,0.0,Dropout
122.6,1,0,1,0,1,20,6,6,13.166666666666666,Graduate
129.5,1,0,1,0,1,19,8,8,13.9475,Graduate
155.0,0,0,1,0,0,22,5,3,11.333333333333334,Dropout
100.0,0,0,1,0,0,26,8,7,12.75,Graduate
137.6,1,0,1,0,1,19,5,5,12.6,Graduate
120.0,1,0,1,0,0,29,8,6,12.25,Dropout
110.0,0,0,1,0,0,41,12,12,11.833333333333334,Graduate
128.5,1,0,1,0,0,19,8,6,13.066666666666668,Dropout
132.2,0,1,1,0,0,19,6,6,13.833333333333334,Graduate
130.0,0,0,1,0,0,43,7,3,13.833333333333334,Dropout
129.3,1,0,1,0,0,19,5,5,11.8,Graduate
130.3,1,0,1,1,0,18,8,8,13.74625,Graduate
162.5,1,0,1,1,0,19,0,0,0.0,Dropout
130.0,0,0,1,1,0,38,6,0,0.0,Dropout
110.0,1,0,1,1,0,37,6,0,0.0,Dropout
142.3,1,0,1,0,1,26,6,6,13.333333333333334,Graduate
153.6,1,0,1,0,1,18,6,6,15.666666666666666,Graduate
112.9,0,0,1,0,0,18,7,7,11.857142857142858,Graduate
124.1,0,0,1,0,0,18,5,5,14.5,Graduate
129.7,0,0,1,0,0,19,6,6,12.166666666666666,Graduate
110.0,1,0,1,0,0,18,6,5,12.6,Graduate
146.0,0,1,1,0,1,19,6,6,12.666666666666666,Graduate
129.9,0,0,1,0,0,19,7,0,0.0,Dropout
140.9,1,0,1,0,1,18,6,6,12.857142857142858,Graduate
135.5,0,0,1,0,0,18,8,7,13.9,Graduate
122.0,1,0,1,0,1,20,8,7,13.817142857142857,Graduate
140.0,0,0,1,0,1,22,7,6,13.314285714285717,Graduate
163.0,0,0,1,0,0,18,6,0,0.0,Dropout
107.4,1,0,1,0,1,19,6,6,12.166666666666666,Graduate
114.3,1,0,0,0,1,20,6,4,11.25,Dropout
126.3,1,0,1,0,1,20,6,6,14.666666666666666,Graduate
110.0,0,0,1,0,0,28,6,4,12.0,Dropout
126.2,0,0,1,0,0,19,6,6,14.0,Graduate
123.0,1,0,1,0,0,19,6,6,15.538461538461538,Graduate
157.0,1,0,0,0,0,18,6,0,0.0,Dropout
149.7,1,0,1,0,0,18,6,6,15.0,Graduate
140.0,1,0,1,0,0,22,5,4,12.25,Graduate
170.0,0,0,1,0,0,20,11,11,15.692307692307692,Graduate
130.2,0,0,1,0,1,24,5,5,12.285714285714286,Graduate
116.3,1,0,1,0,1,20,7,7,11.88888888888889,Graduate
120.0,0,0,0,0,0,35,6,0,0.0,Dropout
154.7,0,0,1,0,1,18,5,5,11.8,Graduate
132.7,1,0,1,0,0,19,6,6,11.166666666666666,Graduate
130.8,0,0,1,0,0,18,7,7,14.05714285714286,Graduate
122.7,1,0,1,0,0,18,6,4,11.75,Dropout
123.6,0,0,1,0,1,19,6,6,13.5,Graduate
116.5,1,0,1,0,1,20,7,7,12.625,Graduate
111.1,0,0,1,0,0,21,6,0,0.0,Dropout
136.3,1,0,1,0,1,18,8,7,13.971428571428572,Graduate
129.8,1,0,1,0,0,18,6,2,11.0,Dropout
134.7,0,0,1,0,0,33,5,5,12.8,Graduate
126.8,1,0,0,0,1,18,0,0,0.0,Dropout
133.9,0,0,1,0,0,28,5,5,13.714285714285714,Graduate
109.9,0,0,0,0,0,29,4,0,0.0,Dropout
160.0,1,1,0,0,0,36,6,6,12.0,Dropout
106.5,0,0,1,0,1,32,6,6,12.666666666666666,Graduate
100.0,0,0,0,0,0,34,7,3,12.0,Dropout
112.5,0,0,1,0,0,33,6,5,11.4,Graduate
135.5,0,1,0,0,0,29,5,2,13.25,Dropout
145.0,0,0,1,0,0,18,7,6,13.861666666666666,Dropout
119.0,0,0,1,0,1,18,6,6,12.166666666666666,Graduate
130.0,0,0,1,0,0,38,6,4,13.75,Graduate
126.3,1,0,1,0,1,19,7,6,15.433333333333332,Graduate
113.5,0,0,1,0,1,39,6,6,13.833333333333334,Graduate
120.0,0,0,1,0,0,37,14,12,11.833333333333334,Graduate
111.3,1,0,1,0,0,32,7,0,0.0,Dropout
130.2,0,0,1,0,0,18,1,0,0.0,Dropout
113.9,1,0,1,0,0,20,6,6,11.166666666666666,Graduate
99.0,1,0,1,0,1,23,6,6,14.666666666666666,Graduate
138.9,0,0,1,0,0,18,6,6,13.714285714285714,Graduate
130.0,1,0,1,1,0,19,5,5,12.8,Graduate
120.8,1,0,1,0,0,20,6,4,13.25,Graduate
127.8,1,0,1,0,0,19,8,6,13.78,Dropout
126.0,1,0,1,0,0,19,8,7,15.11,Graduate
126.0,0,0,1,0,0,18,6,4,11.0,Graduate
138.5,1,0,1,0,1,20,8,7,15.798571428571426,Graduate
119.4,1,0,1,0,0,20,7,7,13.775714285714288,Graduate
101.5,1,0,1,0,0,24,8,7,12.16,Graduate
101.5,1,0,1,0,0,24,7,0,0.0,Dropout
126.2,1,0,1,0,0,20,6,6,14.333333333333334,Graduate
129.3,0,0,1,0,0,18,8,7,14.2,Graduate
113.1,1,0,1,0,0,21,5,5,12.2,Graduate
144.3,1,0,1,0,0,18,6,4,13.0,Graduate
141.0,1,0,1,0,1,19,8,7,12.485714285714286,Graduate
130.0,1,0,1,0,0,22,6,6,17.0,Graduate
117.5,1,0,1,0,0,19,6,5,10.8,Graduate
131.8,1,0,1,0,0,18,7,6,14.716666666666669,Graduate
135.5,0,0,1,0,0,34,6,6,12.333333333333334,Graduate
112.4,1,0,1,0,0,19,12,6,15.307692307692308,Graduate
130.8,1,0,1,0,1,18,7,6,12.666666666666666,Graduate
131.6,1,0,1,0,1,19,7,7,14.368,Graduate
140.8,0,0,1,0,0,25,8,7,12.084285714285716,Graduate
127.3,0,0,1,0,1,18,6,4,11.0,Graduate
115.0,1,0,1,0,0,28,6,5,12.8,Graduate
118.8,0,0,1,0,1,18,8,7,11.857142857142858,Graduate
125.0,0,0,1,0,0,41,6,6,12.285714285714286,Graduate
111.5,0,0,1,0,0,18,6,3,12.333333333333334,Dropout
124.2,0,0,1,0,1,21,6,4,11.25,Graduate
130.0,0,1,1,0,0,41,6,0,0.0,Dropout
120.0,1,0,1,0,0,32,3,2,16.0,Dropout
110.0,0,0,1,0,0,29,6,6,11.666666666666666,Graduate
101.0,0,0,1,0,0,21,6,0,0.0,Dropout
120.9,1,0,1,0,0,39,7,4,12.0,Dropout
146.5,0,0,1,0,0,21,14,12,13.417391304347827,Graduate
160.1,1,0,1,0,0,18,6,6,15.166666666666666,Graduate
150.0,0,1,1,0,0,34,6,5,13.833333333333334,Graduate
135.8,1,0,1,0,0,18,5,5,13.333333333333334,Graduate
116.8,1,0,1,0,0,18,6,3,11.666666666666666,Dropout
113.9,1,0,1,0,0,19,6,5,15.0,Graduate
150.2,1,0,1,0,0,19,5,1,13.0,Dropout
115.1,1,0,1,0,1,19,7,6,13.075,Graduate
131.3,1,0,1,0,1,18,6,6,13.5,Graduate
120.0,1,0,1,0,1,23,6,5,11.8,Graduate
100.0,0,0,1,0,0,33,6,6,12.166666666666666,Dropout
110.7,1,0,1,0,0,19,6,6,12.166666666666666,Graduate
143.4,1,0,1,0,0,21,0,0,0.0,Dropout
115.9,0,0,1,0,0,18,7,7,13.557142857142855,Graduate
140.9,1,0,1,0,0,19,6,6,14.333333333333334,Graduate
108.4,1,0,1,0,0,20,6,4,10.5,Graduate
114.3,1,0,1,0,0,20,4,0,0.0,Dropout
116.5,1,0,1,0,1,20,7,7,14.093333333333332,Graduate
155.0,0,0,1,0,1,21,6,6,13.333333333333334,Graduate
129.3,1,0,1,0,0,19,8,7,12.071428571428571,Graduate
121.7,1,0,1,0,1,18,6,6,12.666666666666666,Graduate
125.5,1,0,1,0,1,21,7,7,13.2,Graduate
131.9,1,0,1,0,1,18,7,7,14.15,Graduate
107.7,0,1,0,0,0,28,6,0,0.0,Dropout
115.5,0,0,1,0,0,36,7,5,12.2,Dropout
139.8,1,0,1,0,0,20,5,5,14.8,Graduate
133.2,1,0,1,0,0,19,6,5,11.0,Graduate
134.5,0,0,1,0,0,28,6,5,11.833333333333334,Graduate
110.6,0,0,1,0,0,20,5,4,11.75,Graduate
154.0,1,0,1,0,0,28,14,12,12.333333333333334,Graduate
160.0,0,0,1,0,0,24,10,3,11.666666666666666,Dropout
127.7,0,0,1,0,1,18,6,6,11.285714285714286,Graduate
117.5,1,1,0,0,0,22,5,2,11.5,Dropout
127.0,1,0,1,0,1,18,6,6,11.666666666666666,Graduate
125.5,0,0,1,0,1,21,8,7,13.514285714285714,Graduate
140.5,1,0,1,0,0,19,6,6,13.0,Graduate
120.8,1,0,1,0,1,20,8,7,12.744285714285716,Graduate
95.0,0,0,1,0,0,20,5,4,11.75,Graduate
122.2,1,1,1,0,0,19,6,6,12.166666666666666,Graduate
127.2,1,0,1,0,1,20,6,5,13.4,Graduate
120.2,1,0,1,0,0,20,6,5,11.8,Dropout
134.8,1,0,1,0,0,19,7,6,13.533333333333331,Graduate
142.6,1,0,1,0,1,18,6,6,14.166666666666666,Graduate
147.9,0,0,1,0,1,18,7,7,14.652857142857142,Graduate
160.4,1,0,0,0,0,19,0,0,0.0,Dropout
134.6,0,0,1,1,0,20,5,5,13.6,Graduate
121.0,0,0,1,0,1,22,6,6,12.833333333333334,Graduate
142.7,1,0,1,0,1,18,6,6,14.666666666666666,Graduate
115.6,1,0,1,0,0,19,6,6,13.333333333333334,Graduate
130.0,0,0,0,0,1,20,6,5,13.4,Graduate
124.3,1,0,1,0,1,19,7,7,13.3125,Graduate
137.9,1,1,0,0,0,18,0,0,0.0,Dropout
100.0,1,1,0,0,0,20,4,0,0.0,Dropout
128.2,1,0,1,0,1,19,6,6,12.333333333333334,Graduate
121.0,1,0,1,0,0,18,6,5,13.0,Graduate
147.0,0,0,1,0,0,22,5,2,12.5,Dropout
149.5,0,0,1,0,0,18,6,6,17.0,Graduate
144.4,1,0,1,0,0,20,6,6,13.5,Graduate
116.0,1,0,1,0,0,19,6,6,12.714285714285714,Graduate
120.7,0,0,1,0,1,19,7,6,13.0,Graduate
141.8,0,0,1,0,0,21,6,6,12.571428571428571,Graduate
119.7,1,0,1,0,1,19,6,4,11.5,Dropout
118.4,1,0,1,0,1,19,6,6,13.5,Graduate
128.2,0,0,0,0,1,28,5,1,12.0,Dropout
115.0,0,0,1,0,0,28,7,7,14.95,Graduate
120.7,0,1,0,0,0,19,6,3,10.666666666666666,Dropout
130.5,1,0,1,0,0,19,8,7,14.992857142857142,Graduate
125.0,1,0,1,1,1,20,6,6,12.333333333333334,Graduate
127.2,0,1,0,1,0,20,5,3,11.333333333333334,Dropout
160.0,1,0,1,0,0,27,6,6,16.142857142857142,Graduate
120.0,0,0,1,0,0,22,6,6,14.833333333333334,Graduate
141.5,1,1,0,0,0,19,8,7,13.327142857142857,Dropout
111.4,1,0,0,0,0,19,6,4,11.0,Dropout
154.6,1,0,1,0,0,19,12,12,12.333333333333334,Dropout
111.4,1,1,0,0,0,20,7,0,0.0,Dropout
120.1,0,0,0,0,0,39,15,12,11.916666666666666,Dropout
100.0,0,1,1,0,0,37,6,6,11.833333333333334,Graduate
140.0,0,1,0,0,0,30,7,3,12.333333333333334,Dropout
130.0,0,0,1,0,0,41,10,10,14.3,Graduate
100.0,0,0,0,0,0,40,8,5,11.832,Dropout
106.1,0,0,1,0,0,20,5,2,10.0,Dropout
151.4,0,0,1,0,0,28,5,5,12.0,Graduate
113.7,1,1,0,0,0,19,7,5,12.2,Dropout
116.5,1,0,1,0,0,23,5,3,11.333333333333334,Dropout
120.0,0,0,1,0,0,18,16,13,13.846153846153848,Dropout
122.0,0,0,1,0,0,24,8,7,12.412857142857144,Graduate
120.8,1,0,1,0,0,19,8,7,12.545714285714286,Graduate
141.4,1,0,1,0,0,19,6,3,13.0,Dropout
110.0,0,1,0,0,0,48,6,0,0.0,Dropout
120.0,0,0,0,0,0,38,12,9,12.22222222222222,Dropout
120.2,0,0,1,0,0,19,5,5,13.285714285714286,Graduate
138.4,0,0,1,1,0,30,5,3,11.666666666666666,Dropout
150.0,0,0,1,1,1,24,6,6,13.555555555555555,Graduate
121.8,1,0,1,1,0,19,6,6,13.166666666666666,Graduate
116.3,1,0,1,1,1,21,6,6,11.666666666666666,Graduate
131.5,0,0,1,1,0,19,5,4,11.0,Dropout
138.0,0,0,1,1,1,18,6,6,13.666666666666666,Graduate
127.5,1,0,1,1,0,19,5,5,14.6,Dropout
127.0,0,0,1,1,1,19,8,7,12.514285714285714,Graduate
114.0,0,0,0,1,0,29,5,1,13.0,Dropout
116.7,1,0,1,1,0,21,5,1,10.0,Dropout
125.1,1,1,1,1,1,18,6,6,14.333333333333334,Graduate
137.2,0,0,1,1,1,20,6,0,0.0,Dropout
111.4,0,0,1,1,0,27,5,1,11.0,Dropout
124.3,1,0,1,1,0,20,5,4,10.75,Dropout
132.0,0,1,0,1,0,28,5,1,11.0,Dropout
136.8,1,0,1,1,0,20,5,5,12.8,Graduate
160.0,0,0,1,1,0,21,5,3,12.333333333333334,Graduate
130.0,1,1,0,1,0,23,6,2,11.333333333333334,Dropout
128.8,1,0,1,1,0,18,6,5,11.6,Graduate
148.4,1,0,1,1,1,20,14,12,10.923076923076923,Graduate
130.4,1,0,1,1,0,19,0,0,0.0,Graduate
126.0,0,0,1,1,0,32,7,7,13.62857142857143,Graduate
118.7,1,0,1,1,0,20,6,3,10.333333333333334,Dropout
120.0,0,0,1,1,0,32,18,18,13.736842105263158,Graduate
116.3,1,0,1,1,1,21,7,4,11.5,Graduate
133.9,0,0,1,1,1,19,6,5,14.0,Graduate
150.3,0,0,1,1,0,24,5,3,11.333333333333334,Dropout
118.3,0,0,1,1,0,18,5,1,10.0,Dropout
130.0,1,0,1,1,0,20,6,5,11.714285714285714,Graduate
140.0,0,0,0,1,0,25,0,0,0.0,Dropout
110.4,1,0,1,1,0,25,15,13,10.76923076923077,Dropout
139.7,1,0,1,1,0,18,6,5,11.6,Dropout
138.3,1,0,1,1,0,19,5,4,13.75,Dropout
123.2,1,0,1,1,0,18,5,4,11.0,Dropout
120.0,0,0,0,1,0,25,5,0,0.0,Dropout
127.0,1,0,1,1,0,38,0,0,0.0,Dropout
114.2,0,0,1,1,0,19,0,0,0.0,Dropout
119.7,1,0,1,1,0,19,6,6,12.333333333333334,Graduate
150.0,1,0,1,1,1,22,6,6,13.428571428571429,Graduate
130.0,0,0,0,1,0,32,5,4,14.75,Dropout
124.6,0,0,1,1,0,37,21,21,12.476190476190476,Graduate
119.4,1,0,1,1,0,21,5,0,0.0,Dropout
121.9,1,0,1,1,0,18,6,3,11.666666666666666,Dropout
110.0,1,1,1,1,0,19,6,6,12.0,Graduate
118.7,0,0,1,1,1,19,6,6,12.0,Graduate
163.1,1,0,0,0,0,19,12,12,15.25,Graduate
121.7,1,0,1,1,1,19,6,5,12.4,Graduate
118.1,1,1,0,0,0,19,6,5,12.2,Dropout
105.3,0,1,1,0,0,28,5,2,10.5,Dropout
139.8,0,0,1,0,1,19,8,7,14.4,Graduate
130.0,0,0,1,0,0,32,14,13,12.846153846153848,Graduate
127.5,0,1,0,0,0,26,6,4,12.0,Dropout
120.0,0,0,1,0,0,25,5,0,0.0,Dropout
124.2,0,0,1,0,0,31,7,6,13.666666666666666,Dropout
113.4,1,0,1,0,1,20,6,5,11.857142857142858,Graduate
118.0,1,0,1,0,0,19,6,0,0.0,Dropout
130.0,1,0,1,0,0,23,0,0,0.0,Dropout
135.9,1,0,1,0,0,18,6,5,13.2,Graduate
135.8,1,0,1,0,1,19,6,6,12.714285714285714,Dropout
133.1,0,0,1,0,0,18,6,6,12.5,Graduate
114.5,1,0,1,0,0,24,5,5,13.0,Graduate
130.0,1,0,1,0,0,25,14,12,13.291666666666666,Graduate
116.1,0,0,1,0,0,20,5,3,11.666666666666666,Graduate
130.5,1,0,1,0,0,18,8,7,14.24,Graduate
104.0,1,0,1,0,0,24,5,3,13.0,Dropout
126.0,0,1,0,0,0,21,6,5,11.833333333333334,Dropout
141.1,1,0,1,0,0,18,6,6,12.833333333333334,Graduate
102.8,1,0,1,0,0,20,6,1,10.0,Dropout
129.2,1,0,1,0,0,19,5,2,11.0,Dropout
119.3,1,0,1,0,0,20,7,7,14.105714285714289,Graduate
126.3,1,0,1,0,0,20,8,7,12.471428571428572,Graduate
140.0,1,0,1,0,1,20,6,6,11.833333333333334,Graduate
131.5,1,0,1,0,0,20,6,6,12.5,Graduate
137.6,1,0,1,0,0,18,6,6,11.666666666666666,Dropout
142.8,1,0,1,0,0,18,0,0,0.0,Graduate
162.1,1,0,1,0,0,18,5,5,16.166666666666668,Graduate
140.0,0,0,1,0,0,35,6,3,12.666666666666666,Dropout
120.0,0,1,0,0,0,31,6,2,10.5,Dropout
133.3,1,1,1,0,0,19,6,2,11.5,Dropout
124.8,1,0,1,0,0,19,6,6,13.0,Graduate
133.3,1,0,1,0,0,19,7,6,11.966666666666669,Graduate
141.8,0,0,1,0,0,19,8,8,13.3475,Graduate
128.2,0,0,1,0,0,21,5,5,12.0,Graduate
115.0,0,0,1,0,0,18,6,2,10.5,Dropout
120.2,1,0,1,1,0,19,0,0,0.0,Graduate
127.0,1,0,1,1,0,18,6,6,13.571428571428571,Graduate
120.4,1,0,1,1,0,18,6,6,14.7,Graduate
120.0,1,0,0,1,0,25,5,0,0.0,Dropout
133.9,1,0,1,1,0,19,0,0,0.0,Graduate
113.5,1,0,1,1,0,18,7,7,13.175714285714289,Graduate
126.1,0,0,1,1,0,24,6,0,0.0,Dropout
150.0,0,0,1,0,0,29,8,7,13.742857142857144,Graduate
100.0,1,0,1,0,0,27,5,0,0.0,Dropout
127.3,1,0,1,0,0,18,7,7,12.217142857142855,Graduate
103.8,0,0,1,0,0,28,15,14,11.071428571428571,Dropout
131.0,0,0,1,0,1,32,7,7,13.428571428571429,Graduate
133.9,0,0,1,0,0,30,5,5,11.4,Dropout
140.0,0,0,1,0,0,29,8,4,11.325,Dropout
122.0,0,0,1,0,0,19,8,7,15.0,Graduate
150.5,0,0,1,0,0,29,6,6,13.166666666666666,Graduate
139.4,0,0,0,0,0,27,6,2,11.0,Dropout
112.6,0,0,1,0,0,19,6,0,0.0,Dropout
115.2,1,0,1,0,1,21,5,3,12.333333333333334,Dropout
131.8,0,0,0,0,0,29,5,4,12.25,Dropout
122.8,0,1,0,0,0,42,13,13,11.923076923076923,Dropout
156.2,0,0,1,0,1,18,6,6,14.333333333333334,Graduate
132.0,1,0,1,0,0,24,5,5,12.0,Graduate
146.2,0,0,1,0,0,27,5,3,12.333333333333334,Graduate
166.0,1,0,1,0,0,18,8,8,14.88875,Graduate
133.1,1,1,1,0,1,19,6,6,12.166666666666666,Dropout
121.9,1,0,1,0,1,18,6,6,12.666666666666666,Graduate
121.4,0,0,1,0,1,26,5,4,13.0,Graduate
137.0,1,0,1,0,1,22,6,6,13.875,Graduate
140.0,0,1,1,1,0,37,5,4,10.75,Dropout
140.0,0,0,1,1,0,24,5,3,14.666666666666666,Dropout
124.8,1,0,1,1,1,19,7,6,12.4125,Graduate
120.0,1,1,0,1,0,28,6,1,11.0,Dropout
133.0,1,0,1,1,1,18,8,7,14.314285714285717,Graduate
131.7,1,0,1,1,0,18,6,6,12.833333333333334,Graduate
133.0,0,0,1,1,0,47,6,5,11.4,Dropout
122.7,0,0,1,1,0,38,5,5,14.6,Graduate
121.2,0,0,1,1,1,20,6,6,13.5,Graduate
150.0,1,0,1,1,0,21,6,6,12.5,Dropout
129.3,1,0,1,0,0,18,5,5,11.8,Graduate
117.8,0,1,0,0,0,46,7,3,12.333333333333334,Dropout
131.3,0,0,1,0,0,23,14,12,12.625,Graduate
133.8,1,0,1,0,1,20,6,6,13.833333333333334,Graduate
120.0,0,0,1,1,0,20,7,6,12.5,Graduate
122.2,0,0,1,1,0,19,6,5,13.6,Graduate
119.0,1,1,0,0,0,18,6,6,12.0,Dropout
149.5,1,0,1,0,1,30,7,7,14.9125,Dropout
153.8,1,0,1,0,1,20,5,5,13.8,Graduate
152.0,1,0,1,0,0,22,6,6,11.666666666666666,Graduate
