Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nationality,Mother's qualification,Father's qualification,Mother's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Previous qualification (grade),Admission grade,Target
1,8,1,10,1,1,1,22,27,10,1,0,0,1,0,1,21,0,0,6,8,1,10.0,0,13,11.4,0,12.7,3.7,-1.7,,,Enrolled
1,1,1,9147,1,1,1,1,19,5,1,0,0,1,0,1,21,0,0,5,6,5,12.8,1,7,11.25,0,9.4,-0.8,-3.12,127.0,130.5,Graduate
1,1,2,9085,1,1,1,38,37,5,1,0,0,1,0,0,18,0,0,5,9,4,13.0,0,8,13.142857142857142,0,10.8,1.4,1.74,127.0,123.9,Graduate
1,17,1,9773,1,1,1,2,3,2,1,0,0,1,0,1,18,0,0,6,6,6,14.833333333333334,0,6,13.5,0,11.1,0.6,2.02,141.0,133.7,Graduate
1,1,1,9500,1,1,1,38,19,9,1,0,0,1,0,1,20,0,0,8,8,7,15.798571428571426,0,8,15.798571428571426,0,10.8,1.4,1.74,153.0,138.5,Graduate
1,17,1,6,1,16,1,13,27,10,1,0,0,1,0,1,22,0,7,11,18,8,13.5,0,16,13.714285714285714,0,8.9,1.4,3.51,,,Graduate
1,7,1,9085,1,3,1,1,19,9,0,0,0,1,0,0,34,0,0,6,0,0,0.0,0,0,0.0,0,15.5,2.8,-4.06,130.0,130.0,Dropout
5,7,1,9500,1,40,1,37,37,4,0,0,0,1,0,0,29,0,1,8,11,7,13.742857142857144,0,11,13.742857142857144,0,12.7,3.7,-1.7,150.0,150.0,Graduate
1,39,1,9991,0,1,1,3,38,2,0,0,0,1,1,0,31,0,0,5,5,0,0.0,0,7,0.0,0,13.9,-0.3,0.79,133.1,121.7,Dropout
1,1,1,9130,1,1,1,3,1,4,1,0,0,1,0,0,18,0,0,6,8,6,14.5,0,9,12.857142857142858,0,13.9,-0.3,0.79,132.0,121.9,Graduate
1,1,2,9085,1,1,1,38,37,9,1,0,0,1,0,1,21,0,0,5,7,4,12.0,0,5,12.2,0,10.8,1.4,1.74,117.0,113.5,Graduate
1,1,1,9853,1,1,1,19,19,7,1,0,0,1,0,0,18,0,0,7,7,6,11.666666666666666,0,8,13.5,0,16.2,0.3,-0.92,140.0,124.6,Enrolled
1,1,1,9238,1,1,1,19,38,5,0,0,0,1,0,1,19,0,0,6,6,6,15.0,0,6,13.333333333333334,0,8.9,1.4,3.51,138.0,133.5,Graduate
1,1,1,9130,1,1,1,34,1,0,0,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,0.0,0,7.6,2.6,0.32,164.0,163.0,Dropout
2,12,1,12,1,12,1,23,28,3,0,0,0,1,0,0,37,0,0,7,9,2,10.75,0,9,0.0,0,16.2,0.3,-0.92,,,Dropout
1,44,1,9119,1,39,1,1,1,9,0,0,0,1,1,1,20,0,3,7,12,6,14.142857142857142,0,10,14.125,0,12.4,0.5,1.79,180.0,180.0,Enrolled
1,1,1,9556,1,1,1,19,38,9,1,0,0,1,0,1,20,0,0,7,10,7,11.88888888888889,0,10,11.95625,0,12.7,3.7,-1.7,118.0,116.3,Graduate
1,1,1,9853,1,1,1,37,37,9,1,0,1,0,0,0,21,0,0,6,8,3,13.666666666666666,0,7,10.666666666666666,0,15.5,2.8,-4.06,125.0,114.9,Dropout
1,17,3,9085,1,1,1,19,38,5,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,0.0,0,15.5,2.8,-4.06,117.0,111.1,Dropout
1,1,1,8,1,1,1,3,14,3,1,0,1,0,0,0,19,0,0,6,0,0,0.0,0,0,0.0,0,11.1,0.6,2.02,,,Dropout
5,12,1,11,1,1,1,2,2,3,0,0,0,1,0,0,62,0,0,6,7,6,15.0,0,10,12.833333333333334,0,10.8,1.4,1.74,,,Graduate
1,1,6,12,1,1,1,22,27,10,1,0,0,1,0,1,18,0,0,7,8,7,13.26,0,8,14.28625,0,15.5,2.8,-4.06,,,Graduate
1,1,1,12,1,1,1,1,14,6,0,0,0,1,0,1,19,0,0,7,8,7,12.8375,0,8,15.5,0,13.9,-0.3,0.79,,,Graduate
2,12,1,4,1,1,1,22,27,9,0,0,0,1,1,0,31,0,0,6,10,6,15.0,0,11,12.5,0,13.9,-0.3,0.79,,,Graduate
2,12,1,15,1,1,1,22,27,10,0,0,1,0,1,0,43,0,0,6,16,2,10.0,0,12,12.25,0,10.8,1.4,1.74,,,Dropout
1,43,1,9254,1,1,1,37,37,9,1,0,1,1,0,0,19,0,0,6,13,2,11.5,0,13,11.0,0,7.6,2.6,0.32,134.0,133.3,Dropout
1,1,1,5,1,1,1,1,28,6,1,0,0,1,1,0,20,0,0,6,6,4,12.0,0,8,11.333333333333334,0,10.8,1.4,1.74,,,Enrolled
1,1,1,9147,1,1,1,19,19,5,1,0,0,1,0,0,22,0,0,5,8,3,10.333333333333334,0,11,10.0,0,7.6,2.6,0.32,127.0,129.8,Dropout
1,1,1,9238,1,1,1,19,38,9,0,0,0,1,1,1,19,0,0,6,7,6,13.857142857142858,0,6,14.0,0,13.9,-0.3,0.79,160.0,152.0,Graduate
1,1,1,14,1,1,1,23,27,10,0,0,0,1,1,1,18,0,0,6,7,6,13.571428571428571,0,6,14.333333333333334,0,12.4,0.5,1.79,,,Graduate
1,1,2,9670,1,1,1,37,37,9,0,0,0,1,0,0,22,0,0,5,8,3,12.0,0,9,11.0,1,7.6,2.6,0.32,117.0,111.8,Enrolled
1,8,1,10,1,1,1,13,27,10,1,0,0,1,0,1,21,0,0,6,7,6,13.333333333333334,0,7,13.5,0,12.4,0.5,1.79,,,Graduate
1,1,1,9254,1,1,1,1,38,4,1,0,0,1,0,1,21,0,0,6,8,6,12.166666666666666,0,11,11.666666666666666,0,10.8,1.4,1.74,145.0,131.7,Dropout
1,1,1,10,1,1,1,22,27,10,1,0,0,1,0,1,18,0,0,6,7,5,10.2,0,9,11.25,0,12.4,0.5,1.79,,,Graduate
5,39,1,9853,1,19,1,38,1,5,0,0,1,1,0,0,33,0,0,6,7,5,13.2,0,7,10.6,0,7.6,2.6,0.32,133.1,105.5,Dropout
1,1,1,10,1,1,1,13,27,6,1,0,0,1,0,1,18,0,0,6,6,6,14.666666666666666,0,6,15.166666666666666,0,9.4,-0.8,-3.12,,,Graduate
1,17,6,9238,1,1,1,1,38,4,0,0,0,1,0,1,18,0,0,6,7,6,12.142857142857142,0,6,13.333333333333334,0,13.9,-0.3,0.79,117.0,114.6,Graduate
1,12,1,12,1,12,1,1,3,3,0,0,1,1,1,0,24,0,0,7,21,0,0.0,3,7,0.0,0,16.2,0.3,-0.92,,,Dropout
2,12,1,17,0,1,1,22,27,10,0,0,0,1,1,0,52,0,0,5,7,5,11.2,0,6,12.8,1,7.6,2.6,0.32,,,Graduate
1,12,1,8,1,1,1,1,1,12,1,0,1,0,1,0,41,0,0,5,5,0,0.0,1,5,0.0,5,12.7,3.7,-1.7,,,Dropout
1,4,1,12,1,3,1,13,28,5,1,0,0,1,0,0,23,0,1,7,8,6,14.357142857142858,0,8,14.357142857142858,0,7.6,2.6,0.32,,,Graduate
2,12,1,15,1,13,1,22,27,10,1,0,0,1,1,0,57,0,0,6,7,5,14.2,0,6,14.166666666666666,0,9.4,-0.8,-3.12,,,Graduate
1,1,1,9,1,1,1,22,27,10,0,0,0,1,0,1,19,0,0,5,6,4,11.0,0,9,13.857142857142858,0,10.8,1.4,1.74,,,Enrolled
1,1,2,9773,1,1,1,1,19,4,1,0,0,1,0,0,18,0,0,5,7,2,10.0,0,1,0.0,0,12.7,3.7,-1.7,127.0,120.4,Dropout
1,1,4,12,1,1,1,10,1,6,0,0,0,1,0,1,19,0,0,7,9,5,14.06,0,9,11.242857142857142,0,12.4,0.5,1.79,,,Enrolled
1,17,5,9670,1,1,1,1,19,5,0,0,0,1,0,0,21,0,0,5,7,3,12.666666666666666,0,6,12.75,1,7.6,2.6,0.32,115.0,117.1,Enrolled
1,18,1,9070,1,1,1,38,38,7,0,0,0,1,0,1,19,0,6,12,12,11,13.090909090909092,0,12,12.083333333333334,0,10.8,1.4,1.74,143.0,141.6,Graduate
1,1,1,2,1,1,1,13,4,10,1,0,1,1,0,0,19,0,0,0,0,0,0.0,0,0,0.0,0,12.7,3.7,-1.7,,,Enrolled
2,39,1,9991,0,1,1,19,37,3,0,0,0,1,1,0,32,0,0,5,11,4,10.75,0,11,11.333333333333334,0,13.9,-0.3,0.79,120.0,132.9,Dropout
1,8,2,11,1,1,1,10,27,10,1,0,0,1,0,0,18,0,0,6,15,2,10.0,0,12,0.0,0,10.8,1.4,1.74,,,Dropout
5,39,1,9853,1,19,1,37,37,9,0,0,0,1,0,0,27,0,0,7,14,6,11.666666666666666,0,10,10.0,0,12.4,0.5,1.79,133.1,118.0,Dropout
1,43,1,9991,0,1,1,37,37,9,1,0,0,1,0,0,27,0,0,5,5,0,0.0,0,5,0.0,0,7.6,2.6,0.32,161.0,100.0,Dropout
1,15,1,5,1,14,1,2,14,4,0,0,0,1,1,0,21,0,2,7,10,6,13.428571428571429,0,9,13.125,0,16.2,0.3,-0.92,,,Graduate
1,8,1,14,1,1,1,1,1,5,1,0,0,1,0,1,19,0,0,6,7,6,13.285714285714286,0,9,14.6,0,12.4,0.5,1.79,,,Enrolled
1,1,3,171,1,1,1,37,19,9,1,0,0,1,1,1,20,0,6,12,12,12,14.583333333333334,0,14,14.333333333333334,0,8.9,1.4,3.51,139.0,142.2,Graduate
2,39,1,9500,1,38,1,37,37,9,0,0,0,1,1,0,37,0,0,7,8,7,12.828571428571427,0,8,12.6875,0,13.9,-0.3,0.79,133.1,146.6,Graduate
1,1,3,9773,1,1,1,3,1,2,1,0,0,1,0,0,18,0,0,6,7,6,14.857142857142858,0,6,14.666666666666666,0,13.9,-0.3,0.79,138.0,135.9,Graduate
2,12,1,3,0,12,1,13,27,10,0,0,1,0,1,0,45,0,0,6,7,0,0.0,0,5,0.0,0,16.2,0.3,-0.92,,,Dropout
1,1,1,11,1,1,14,22,27,6,1,0,0,1,0,1,20,1,0,6,6,6,14.0,0,6,13.333333333333334,0,10.8,1.4,1.74,,,Graduate
2,39,1,9773,1,1,1,37,37,9,0,0,0,1,1,0,47,0,0,6,8,5,11.4,0,10,11.666666666666666,0,12.7,3.7,-1.7,100.0,133.0,Dropout
1,51,1,9085,1,40,1,3,3,4,0,0,0,1,0,0,28,0,0,6,8,6,14.428571428571429,0,12,15.6,0,11.1,0.6,2.02,120.0,125.0,Enrolled
1,1,2,9670,1,1,1,1,19,4,1,0,0,1,0,1,18,0,0,6,6,6,13.166666666666666,0,8,12.428571428571429,0,8.9,1.4,3.51,131.0,135.9,Graduate
2,12,1,4,1,1,1,22,27,10,0,0,0,1,1,0,60,0,17,18,18,18,14.11111111111111,0,13,14.23076923076923,0,15.5,2.8,-4.06,,,Graduate
1,1,1,6,1,1,1,1,1,10,0,0,0,1,0,0,19,0,0,5,7,3,12.333333333333334,0,7,10.25,0,7.6,2.6,0.32,,,Enrolled
1,39,1,9254,1,1,1,37,37,4,0,0,0,1,0,0,33,0,5,10,14,9,12.416666666666666,0,14,13.0,0,10.8,1.4,1.74,170.0,138.3,Graduate
1,1,4,9147,1,1,1,38,38,5,0,0,0,1,1,0,20,0,0,5,8,5,10.2,0,7,11.2,0,12.4,0.5,1.79,120.0,111.3,Enrolled
1,1,1,9773,1,1,1,19,37,4,0,0,0,1,0,1,19,0,0,6,7,6,14.714285714285714,0,6,15.166666666666666,0,13.9,-0.3,0.79,142.0,141.3,Graduate
1,1,1,9500,1,1,1,1,19,9,1,0,0,1,0,1,20,0,0,7,8,6,12.396666666666668,0,9,12.94285714285714,0,11.1,0.6,2.02,133.0,121.5,Graduate
1,1,1,2,1,1,1,13,14,6,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0.0,0,15.5,2.8,-4.06,,,Dropout
1,17,1,9147,1,1,1,1,38,9,1,0,0,1,1,0,19,0,0,5,10,2,10.5,0,5,11.75,0,12.4,0.5,1.79,118.0,118.4,Enrolled
1,1,1,9500,1,1,1,19,19,3,0,0,0,1,0,0,19,0,0,7,8,6,13.296666666666669,0,9,14.114285714285714,0,11.1,0.6,2.02,126.0,123.9,Graduate
1,15,1,9119,1,1,32,1,3,143,0,0,1,1,0,0,19,1,0,6,11,2,13.5,1,11,11.0,0,8.9,1.4,3.51,160.0,160.0,Enrolled
1,1,1,9085,1,1,1,37,37,90,0,0,0,1,0,0,18,0,0,5,5,5,14.0,0,6,15.4,0,7.6,2.6,0.32,131.0,137.0,Graduate
1,12,1,12,1,1,1,13,1,2,0,0,0,1,0,0,25,0,0,8,8,7,12.084285714285716,0,8,12.084285714285716,0,10.8,1.4,1.74,,,Graduate
1,1,1,9853,1,1,1,37,19,7,1,0,0,1,0,0,18,0,0,6,9,5,11.833333333333334,0,6,12.0,0,15.5,2.8,-4.06,133.0,126.7,Enrolled
1,4,2,8,1,3,1,19,24,1,0,0,0,1,0,0,25,0,0,5,9,0,0.0,4,9,0.0,3,10.8,1.4,1.74,,,Dropout
1,8,1,11,1,1,1,1,1,5,1,0,0,1,0,0,22,0,0,6,14,4,12.25,0,11,11.333333333333334,0,7.6,2.6,0.32,,,Enrolled
1,1,2,14,1,1,1,22,28,10,0,0,0,1,0,1,21,0,0,5,5,5,13.2,0,5,13.0,0,9.4,-0.8,-3.12,,,Graduate
2,12,1,8,1,1,1,13,14,5,0,0,0,0,1,0,31,0,0,4,12,2,11.0,2,9,11.666666666666666,0,9.4,-0.8,-3.12,,,Dropout
1,1,1,9500,1,1,1,19,37,4,1,0,0,1,0,1,19,0,0,7,7,6,12.966666666666669,0,7,12.966666666666669,0,7.6,2.6,0.32,132.0,128.0,Graduate
1,1,4,15,1,1,1,13,14,10,1,0,0,1,1,0,18,0,0,6,6,6,12.833333333333334,0,8,12.833333333333334,0,12.4,0.5,1.79,,,Graduate
1,1,1,9238,1,1,1,19,38,9,1,0,0,1,0,1,22,0,0,6,6,6,12.166666666666666,0,6,12.5,0,12.4,0.5,1.79,108.0,110.5,Graduate
1,17,1,9085,1,1,1,1,19,5,0,0,0,1,1,0,22,0,0,5,8,3,13.0,0,8,10.666666666666666,0,7.6,2.6,0.32,133.1,130.0,Graduate
2,15,1,4,1,14,1,22,27,5,0,0,0,1,1,0,37,0,0,6,17,1,12.0,0,23,10.5,1,16.2,0.3,-0.92,,,Dropout
1,1,1,9238,1,1,1,37,1,9,1,0,0,1,0,1,20,0,0,6,8,6,14.25,0,8,11.0,0,12.7,3.7,-1.7,151.0,138.4,Graduate
1,9,3,16,1,1,1,23,27,6,1,0,0,0,1,0,19,0,0,6,10,4,12.0,0,12,0.0,0,10.8,1.4,1.74,,,Dropout
1,12,1,17,0,1,1,13,27,6,0,0,0,1,0,0,28,0,0,5,9,4,11.25,0,7,13.0,0,7.6,2.6,0.32,,,Enrolled
1,1,2,12,1,1,1,22,27,10,1,0,0,1,0,1,21,0,0,8,8,7,13.957142857142856,0,8,13.957142857142856,0,12.7,3.7,-1.7,,,Graduate
1,1,1,4,1,1,1,23,28,5,0,0,1,1,1,0,21,0,8,12,13,12,14.538461538461538,0,14,14.461538461538462,0,15.5,2.8,-4.06,,,Graduate
1,14,1,11,1,1,1,22,27,10,1,0,1,1,0,0,19,0,0,6,13,2,11.5,0,13,11.0,0,7.6,2.6,0.32,,,Dropout
4,39,1,9003,1,1,1,37,37,9,0,0,0,1,1,0,28,0,0,6,12,5,12.0,0,10,12.333333333333334,0,11.1,0.6,2.02,140.0,150.0,Enrolled
1,1,1,16,1,1,1,22,27,10,1,0,0,1,0,1,18,0,0,6,8,5,13.0,0,9,13.5,0,9.4,-0.8,-3.12,,,Graduate
1,43,1,9070,1,1,1,19,19,7,1,0,0,1,1,1,19,0,4,6,6,4,13.0,0,7,12.2,0,13.9,-0.3,0.79,125.0,133.4,Enrolled
1,7,0,9003,1,3,1,1,37,4,1,0,0,1,0,0,23,0,10,17,28,17,13.15,2,22,13.214285714285714,0,15.5,2.8,-4.06,130.0,130.0,Graduate
1,14,1,13,1,1,1,3,4,4,0,0,0,1,0,0,18,0,0,2,2,0,0.0,0,4,16.0,0,10.8,1.4,1.74,,,Enrolled
1,1,1,6,1,6,1,13,14,10,1,0,0,1,0,0,22,0,0,5,14,4,14.25,3,9,13.2,4,9.4,-0.8,-3.12,,,Dropout
1,7,2,2,1,1,1,3,3,3,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0.0,0,12.4,0.5,1.79,,,Graduate
1,7,1,9003,1,3,1,39,39,9,0,0,0,1,1,0,50,0,2,6,8,2,13.5,0,9,13.0,0,15.5,2.8,-4.06,140.0,140.0,Dropout
1,1,1,14,1,1,1,1,28,6,1,0,0,1,0,0,20,0,0,5,6,4,11.5,0,5,10.75,0,9.4,-0.8,-3.12,,,Graduate
1,9,1,15,1,1,1,13,27,10,0,0,0,0,0,0,18,0,0,6,7,5,12.6,0,6,11.8,0,11.1,0.6,2.02,,,Enrolled
1,1,3,9500,1,1,1,38,38,5,1,0,0,1,0,1,18,0,0,7,8,7,13.778571428571428,0,10,13.122222222222222,0,16.2,0.3,-0.92,137.0,122.7,Graduate
1,44,1,9130,1,39,1,3,1,2,1,0,0,1,0,0,20,0,0,6,6,0,0.0,0,6,0.0,0,12.4,0.5,1.79,120.0,120.0,Dropout
1,17,1,4,1,16,1,1,1,22,0,0,1,1,0,0,21,0,7,13,21,11,11.909090909090908,0,14,10.727272727272728,0,8.9,1.4,3.51,,,Graduate
1,15,1,4,1,14,1,1,3,10,0,0,0,1,1,1,21,0,0,6,15,6,11.714285714285714,0,8,11.75,0,13.9,-0.3,0.79,,,Graduate
4,39,1,9853,1,19,1,38,19,9,0,0,1,0,0,0,33,0,0,7,7,7,12.857142857142858,0,8,12.666666666666666,0,8.9,1.4,3.51,133.1,108.0,Enrolled
1,12,1,12,1,1,1,13,27,10,0,0,0,1,0,1,25,0,0,8,8,7,12.042857142857144,0,8,12.042857142857144,0,12.7,3.7,-1.7,,,Graduate
1,42,1,9147,1,1,1,37,38,9,1,0,0,1,0,0,26,0,3,5,5,4,13.0,0,7,12.0,0,9.4,-0.8,-3.12,130.0,130.0,Enrolled
1,1,2,16,1,1,1,23,27,6,1,0,0,0,0,0,18,0,0,6,11,3,13.0,0,10,11.8,0,9.4,-0.8,-3.12,,,Dropout
1,17,5,9070,1,1,1,4,1,4,1,1,0,1,0,1,17,0,0,6,6,6,13.0,0,6,12.5,0,15.5,2.8,-4.06,133.0,132.0,Graduate
1,1,3,12,1,1,1,3,1,3,0,0,0,1,0,0,19,0,0,7,0,0,0.0,0,0,0.0,0,7.6,2.6,0.32,,,Dropout
1,1,1,15,1,1,1,22,14,10,1,0,0,1,0,1,18,0,0,6,8,5,13.0,0,7,13.0,0,15.5,2.8,-4.06,,,Graduate
1,1,1,9085,1,1,1,9,19,90,0,0,0,1,0,0,19,0,0,5,6,5,14.4,0,6,13.0,0,7.6,2.6,0.32,122.0,103.4,Graduate
1,18,1,9500,1,1,1,19,1,9,0,0,0,1,0,1,20,0,0,8,8,0,0.0,8,8,0.0,8,9.4,-0.8,-3.12,128.0,125.8,Enrolled
1,1,3,14,1,1,1,3,14,3,1,0,0,1,1,0,19,0,0,5,7,3,11.666666666666666,0,5,12.0,0,9.4,-0.8,-3.12,,,Enrolled
1,1,3,15,1,1,1,1,14,10,1,0,0,1,0,1,20,0,0,6,6,6,13.0,0,7,13.142857142857142,0,12.4,0.5,1.79,,,Dropout
1,17,1,9085,1,1,1,38,19,90,0,0,0,1,0,0,19,0,0,5,7,3,12.0,0,7,13.2,0,7.6,2.6,0.32,120.0,127.0,Graduate
1,1,1,171,1,1,1,1,1,4,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0.0,0,13.9,-0.3,0.79,163.0,149.7,Dropout
1,14,1,12,1,1,1,22,27,10,1,0,0,1,0,0,26,0,0,7,8,6,12.0,0,8,12.0,0,7.6,2.6,0.32,,,Enrolled
1,9,1,2,1,1,1,13,2,6,1,0,1,1,1,1,20,0,0,0,0,0,0.0,0,0,0.0,0,12.4,0.5,1.79,,,Graduate
1,1,1,10,1,1,1,13,1,2,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,0.0,0,15.5,2.8,-4.06,,,Dropout
1,1,1,9670,1,1,1,37,1,7,0,0,0,1,0,0,20,0,0,5,7,4,11.75,0,7,11.8,1,7.6,2.6,0.32,112.0,110.6,Graduate
1,1,1,9853,1,1,1,37,37,9,1,0,0,1,1,0,42,0,0,6,9,5,12.4,0,10,11.8,0,7.6,2.6,0.32,110.0,114.3,Enrolled
1,17,1,9147,1,1,1,37,37,4,0,0,0,1,1,1,19,0,0,5,12,3,11.666666666666666,0,10,11.666666666666666,0,12.7,3.7,-1.7,126.0,116.9,Enrolled
2,14,1,12,1,1,1,22,27,10,1,0,0,1,0,0,27,0,0,8,8,8,13.81375,0,8,13.81375,0,9.4,-0.8,-3.12,,,Graduate
1,1,1,16,1,1,1,23,27,6,0,0,0,1,0,0,19,0,0,6,9,4,12.5,0,9,12.5,0,9.4,-0.8,-3.12,,,Enrolled
1,39,1,9500,1,1,1,1,19,5,0,1,0,1,0,0,26,0,0,7,11,5,11.2,0,13,12.14,0,16.2,0.3,-0.92,150.0,140.0,Enrolled
1,43,1,9991,0,1,1,3,4,2,0,0,0,0,1,0,26,0,8,12,12,8,11.25,0,8,11.333333333333334,0,7.6,2.6,0.32,136.0,133.9,Dropout
1,8,1,11,1,1,1,23,28,1,0,0,0,1,1,0,20,0,0,6,9,4,10.75,0,12,0.0,0,7.6,2.6,0.32,,,Dropout
1,17,1,6,1,16,1,1,14,5,1,0,0,1,0,0,27,0,7,12,17,11,14.727272727272728,0,10,14.142857142857142,0,8.9,1.4,3.51,,,Graduate
1,1,4,9500,1,1,1,1,1,3,1,0,0,1,0,0,21,0,0,7,8,7,14.69625,0,9,14.622222222222224,0,12.4,0.5,1.79,123.0,113.6,Graduate
1,12,2,9,1,13,1,13,28,10,0,0,0,0,1,0,26,0,0,4,4,0,0.0,0,0,0.0,0,12.7,3.7,-1.7,,,Dropout
1,1,4,9238,1,1,1,19,38,9,1,0,1,1,0,1,19,0,0,6,9,5,11.4,0,9,10.0,0,8.9,1.4,3.51,125.0,114.9,Enrolled
1,17,1,9119,1,1,1,1,3,4,0,0,0,1,1,0,18,0,0,5,10,1,10.0,0,7,0.0,0,9.4,-0.8,-3.12,130.0,123.0,Dropout
2,39,1,9003,1,1,1,1,19,4,0,0,1,0,1,0,25,0,0,6,17,2,14.5,2,13,0.0,1,15.5,2.8,-4.06,133.1,120.0,Dropout
1,1,4,9500,1,1,1,12,1,5,0,0,0,1,0,1,19,0,0,7,9,5,14.06,0,9,11.242857142857142,0,12.4,0.5,1.79,126.0,120.2,Enrolled
1,8,4,15,1,1,1,23,14,10,0,0,0,1,0,0,19,0,0,6,8,4,11.25,0,0,0.0,0,15.5,2.8,-4.06,,,Dropout
1,1,4,12,1,1,1,13,14,10,1,0,0,1,0,0,18,0,0,7,7,7,13.78,0,8,12.6125,0,12.4,0.5,1.79,,,Graduate
1,13,1,6,1,14,1,13,3,10,1,0,0,1,0,0,21,0,2,6,14,5,13.666666666666666,0,10,13.0,0,16.2,0.3,-0.92,,,Graduate
1,8,1,9,1,1,1,1,14,4,0,0,0,1,1,0,19,0,0,5,7,3,12.333333333333334,0,5,0.0,0,8.9,1.4,3.51,,,Dropout
2,39,1,9119,1,1,1,19,19,0,0,0,1,1,1,0,30,0,0,5,5,0,0.0,0,5,0.0,0,7.6,2.6,0.32,110.0,137.0,Dropout
1,39,1,9500,1,1,1,1,37,9,1,0,0,1,1,0,27,0,0,7,7,7,14.085714285714284,0,7,14.085714285714284,0,7.6,2.6,0.32,110.0,126.0,Enrolled
1,1,1,9500,1,1,1,1,38,1,0,0,0,1,0,0,19,0,0,7,7,6,14.566666666666668,0,7,14.566666666666668,0,7.6,2.6,0.32,130.0,120.0,Graduate
1,39,1,9556,1,1,1,37,37,9,1,0,0,1,0,1,36,0,0,7,11,6,12.35,0,12,12.5,0,8.9,1.4,3.51,140.0,105.0,Graduate
1,44,1,9238,1,39,1,19,19,8,1,0,0,1,0,1,19,0,3,6,7,6,13.142857142857142,0,6,14.333333333333334,0,12.4,0.5,1.79,140.0,144.3,Graduate
1,39,1,9119,1,19,1,37,38,3,0,0,0,1,1,1,29,0,0,5,6,0,0.0,0,7,0.0,0,12.4,0.5,1.79,133.1,96.7,Dropout
1,8,1,11,1,1,1,9,24,6,1,0,0,1,0,0,22,0,0,6,10,4,10.5,0,14,11.0,0,7.6,2.6,0.32,,,Dropout
1,1,1,8,1,1,1,3,14,3,1,0,0,1,1,0,19,0,0,6,8,4,11.6,0,14,13.0,0,11.1,0.6,2.02,,,Dropout
1,12,1,4,1,12,1,22,28,5,0,0,1,0,0,0,40,0,0,6,12,5,12.8,0,16,13.333333333333334,0,11.1,0.6,2.02,,,Dropout
1,8,1,6,1,1,1,22,28,8,0,0,0,1,0,0,19,0,0,5,11,4,13.6,2,9,12.2,0,9.4,-0.8,-3.12,,,Graduate
1,8,1,8,1,1,1,13,28,5,0,0,0,1,1,0,19,0,0,5,11,4,12.0,1,9,12.6,0,9.4,-0.8,-3.12,,,Graduate
1,18,3,9147,1,1,1,1,38,4,1,0,0,0,1,0,23,0,0,5,0,0,0.0,0,0,0.0,0,8.9,1.4,3.51,133.1,101.0,Dropout
1,12,1,1,1,1,1,23,27,10,0,0,1,0,1,0,37,0,0,7,7,0,0.0,0,7,10.0,0,8.9,1.4,3.51,,,Dropout
2,39,1,9991,0,1,1,37,37,9,0,0,0,1,0,0,39,0,0,5,6,5,11.0,0,5,13.2,0,7.6,2.6,0.32,120.0,120.7,Graduate
1,1,1,9500,1,1,1,38,1,9,0,0,0,1,0,0,19,0,0,7,7,7,13.542857142857144,0,9,14.22222222222222,0,16.2,0.3,-0.92,144.0,137.4,Graduate
1,8,1,14,1,1,1,13,14,2,0,0,0,1,0,0,18,0,0,5,5,4,11.0,0,5,11.0,0,9.4,-0.8,-3.12,,,Graduate
1,8,5,11,1,1,1,1,1,3,1,0,0,1,1,0,21,0,0,6,10,4,11.5,0,10,10.5,0,9.4,-0.8,-3.12,,,Dropout
1,1,1,15,1,1,1,1,14,5,1,0,0,1,0,0,18,0,0,6,6,6,12.833333333333334,0,7,12.166666666666666,0,11.1,0.6,2.02,,,Graduate
1,1,2,171,1,1,1,2,19,5,1,0,1,0,1,1,18,0,0,0,0,0,0.0,0,0,0.0,0,13.9,-0.3,0.79,127.0,139.6,Dropout
1,1,4,9147,1,1,1,1,19,4,0,0,0,1,0,0,18,0,0,5,9,4,11.25,0,6,11.0,0,8.9,1.4,3.51,137.0,136.3,Graduate
1,14,1,12,1,1,1,13,28,10,1,0,0,1,1,1,19,0,0,7,8,5,11.2,0,8,11.2,0,7.6,2.6,0.32,,,Enrolled
1,1,2,5,1,1,1,1,1,5,1,0,0,1,1,1,20,0,0,6,9,6,11.375,0,6,13.8,0,7.6,2.6,0.32,,,Enrolled
1,17,1,9254,1,1,1,1,1,4,1,0,0,1,0,0,22,0,0,6,14,4,12.25,0,11,11.333333333333334,0,7.6,2.6,0.32,122.0,112.9,Enrolled
1,18,4,9556,1,1,1,1,38,4,1,0,0,1,0,0,20,0,0,7,14,7,11.4375,0,9,11.425,0,12.7,3.7,-1.7,127.0,121.8,Enrolled
