marital_status,previous_qualification_grade,admission_grade,displaced,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,curricular_units_1st_sem_enrolled,target
1,145.0,136.3,1,0,1,0,1,18,8,Graduate
1,134.0,129.8,1,0,1,0,0,18,6,Dropout
2,170.0,134.7,0,0,1,0,0,33,5,Graduate
1,140.0,126.8,1,0,0,0,1,18,0,Dropout
1,130.0,133.9,0,0,1,0,0,28,5,Graduate
2,130.0,109.9,0,0,0,0,0,29,4,Dropout
1,160.0,160.0,1,1,0,0,0,36,6,Dropout
1,133.1,106.5,0,0,1,0,1,32,6,Graduate
2,133.1,100.0,0,0,0,0,0,34,7,Dropout
2,150.0,112.5,0,0,1,0,0,33,6,Graduate
1,140.0,135.5,0,1,0,0,0,29,5,Dropout
1,145.0,145.0,0,0,1,0,0,18,7,Dropout
1,126.0,119.0,0,0,1,0,1,18,6,Graduate
2,130.0,130.0,0,0,1,0,0,38,6,Graduate
1,135.0,126.3,1,0,1,0,1,19,7,Graduate
4,133.1,113.5,0,0,1,0,1,39,6,Graduate
1,120.0,120.0,0,0,1,0,0,37,14,Graduate
1,120.0,111.3,1,0,1,0,0,32,7,Dropout
1,147.0,130.2,0,0,1,0,0,18,1,Dropout
1,124.0,113.9,1,0,1,0,0,20,6,Graduate
1,133.1,99.0,1,0,1,0,1,23,6,Graduate
1,141.0,138.9,0,0,1,0,0,18,6,Graduate
1,131.0,130.0,1,0,1,1,0,19,5,Graduate
1,118.0,120.8,1,0,1,0,0,20,6,Graduate
1,129.0,127.8,1,0,1,0,0,19,8,Dropout
1,136.0,126.0,1,0,1,0,0,19,8,Graduate
1,134.0,126.0,0,0,1,0,0,18,6,Graduate
1,153.0,138.5,1,0,1,0,1,20,8,Graduate
1,119.0,119.4,1,0,1,0,0,20,7,Graduate
4,140.0,101.5,1,0,1,0,0,24,8,Graduate
4,133.1,101.5,1,0,1,0,0,24,7,Dropout
1,130.0,126.2,1,0,1,0,0,20,6,Graduate
1,146.0,129.3,0,0,1,0,0,18,8,Graduate
1,119.0,113.1,1,0,1,0,0,21,5,Graduate
1,160.0,144.3,1,0,1,0,0,18,6,Graduate
1,144.0,141.0,1,0,1,0,1,19,8,Graduate
1,130.0,130.0,1,0,1,0,0,22,6,Graduate
1,122.0,117.5,1,0,1,0,0,19,6,Graduate
1,153.0,131.8,1,0,1,0,0,18,7,Graduate
1,133.0,135.5,0,0,1,0,0,34,6,Graduate
1,118.0,112.4,1,0,1,0,0,19,12,Graduate
1,137.0,130.8,1,0,1,0,1,18,7,Graduate
1,143.0,131.6,1,0,1,0,1,19,7,Graduate
1,123.0,140.8,0,0,1,0,0,25,8,Graduate
1,142.0,127.3,0,0,1,0,1,18,6,Graduate
1,115.0,115.0,1,0,1,0,0,28,6,Graduate
5,131.0,118.8,0,0,1,0,1,18,8,Graduate
2,130.0,125.0,0,0,1,0,0,41,6,Graduate
1,133.1,111.5,0,0,1,0,0,18,6,Dropout
1,134.0,124.2,0,0,1,0,1,21,6,Graduate
4,130.0,130.0,0,1,1,0,0,41,6,Dropout
1,133.1,120.0,1,0,1,0,0,32,3,Dropout
1,114.0,110.0,0,0,1,0,0,29,6,Graduate
1,133.1,101.0,0,0,1,0,0,21,6,Dropout
2,133.1,120.9,1,0,1,0,0,39,7,Dropout
1,139.0,146.5,0,0,1,0,0,21,14,Graduate
1,159.0,160.1,1,0,1,0,0,18,6,Graduate
1,140.0,150.0,0,1,1,0,0,34,6,Graduate
1,140.0,135.8,1,0,1,0,0,18,5,Graduate
1,121.0,116.8,1,0,1,0,0,18,6,Dropout
1,124.0,113.9,1,0,1,0,0,19,6,Graduate
1,160.0,150.2,1,0,1,0,0,19,5,Dropout
1,120.0,115.1,1,0,1,0,1,19,7,Graduate
1,140.0,131.3,1,0,1,0,1,18,6,Graduate
1,120.0,120.0,1,0,1,0,1,23,6,Graduate
4,133.1,100.0,0,0,1,0,0,33,6,Dropout
1,111.0,110.7,1,0,1,0,0,19,6,Graduate
1,140.0,143.4,1,0,1,0,0,21,0,Dropout
1,125.0,115.9,0,0,1,0,0,18,7,Graduate
1,136.0,140.9,1,0,1,0,0,19,6,Graduate
1,115.0,108.4,1,0,1,0,0,20,6,Graduate
1,116.0,114.3,1,0,1,0,0,20,4,Dropout
1,124.0,116.5,1,0,1,0,1,20,7,Graduate
1,163.0,155.0,0,0,1,0,1,21,6,Graduate
1,137.0,129.3,1,0,1,0,0,19,8,Graduate
1,128.0,121.7,1,0,1,0,1,18,6,Graduate
1,133.1,125.5,1,0,1,0,1,21,7,Graduate
1,148.0,131.9,1,0,1,0,1,18,7,Graduate
1,110.0,107.7,0,1,0,0,0,28,6,Dropout
1,133.1,115.5,0,0,1,0,0,36,7,Dropout
1,145.0,139.8,1,0,1,0,0,20,5,Graduate
1,136.0,133.2,1,0,1,0,0,19,6,Graduate
2,150.0,134.5,0,0,1,0,0,28,6,Graduate
1,112.0,110.6,0,0,1,0,0,20,5,Graduate
1,154.0,154.0,1,0,1,0,0,28,14,Graduate
1,160.0,160.0,0,0,1,0,0,24,10,Dropout
1,141.0,127.7,0,0,1,0,1,18,6,Graduate
1,122.0,117.5,1,1,0,0,0,22,5,Dropout
1,120.0,127.0,1,0,1,0,1,18,6,Graduate
1,139.0,125.5,0,0,1,0,1,21,8,Graduate
1,138.0,140.5,1,0,1,0,0,19,6,Graduate
1,129.0,120.8,1,0,1,0,1,20,8,Graduate
1,133.1,95.0,0,0,1,0,0,20,5,Graduate
1,125.0,122.2,1,1,1,0,0,19,6,Graduate
1,137.0,127.2,1,0,1,0,1,20,6,Graduate
1,123.0,120.2,1,0,1,0,0,20,6,Dropout
1,154.0,134.8,1,0,1,0,0,19,7,Graduate
1,144.0,142.6,1,0,1,0,1,18,6,Graduate
1,153.0,147.9,0,0,1,0,1,18,7,Graduate
1,152.0,160.4,1,0,0,0,0,19,0,Dropout
1,150.0,134.6,0,0,1,1,0,20,5,Graduate
1,129.0,121.0,0,0,1,0,1,22,6,Graduate
1,150.0,142.7,1,0,1,0,1,18,6,Graduate
1,125.0,115.6,1,0,1,0,0,19,6,Graduate
1,133.1,130.0,0,0,0,0,1,20,6,Graduate
1,140.0,124.3,1,0,1,0,1,19,7,Graduate
1,140.0,137.9,1,1,0,0,0,18,0,Dropout
1,133.1,100.0,1,1,0,0,0,20,4,Dropout
1,132.0,128.2,1,0,1,0,1,19,6,Graduate
1,135.0,121.0,1,0,1,0,0,18,6,Graduate
1,133.1,147.0,0,0,1,0,0,22,5,Dropout
1,168.0,149.5,0,0,1,0,0,18,6,Graduate
1,143.0,144.4,1,0,1,0,0,20,6,Graduate
1,116.0,116.0,1,0,1,0,0,19,6,Graduate
1,134.0,120.7,0,0,1,0,1,19,7,Graduate
1,140.0,141.8,0,0,1,0,0,21,6,Graduate
1,133.0,119.7,1,0,1,0,1,19,6,Dropout
1,125.0,118.4,1,0,1,0,1,19,6,Graduate
2,133.1,128.2,0,0,0,0,1,28,5,Dropout
2,137.0,115.0,0,0,1,0,0,28,7,Graduate
1,134.0,120.7,0,1,0,0,0,19,6,Dropout
1,139.0,130.5,1,0,1,0,0,19,8,Graduate
1,132.0,125.0,1,0,1,1,1,20,6,Graduate
1,123.0,127.2,0,1,0,1,0,20,5,Dropout
1,130.0,160.0,1,0,1,0,0,27,6,Graduate
1,125.0,120.0,0,0,1,0,0,22,6,Graduate
1,140.0,141.5,1,1,0,0,0,19,8,Dropout
1,111.0,111.4,1,0,0,0,0,19,6,Dropout
1,150.0,154.6,1,0,1,0,0,19,12,Dropout
1,118.0,111.4,1,1,0,0,0,20,7,Dropout
2,150.0,120.1,0,0,0,0,0,39,15,Dropout
2,100.0,100.0,0,1,1,0,0,37,6,Graduate
2,130.0,140.0,0,1,0,0,0,30,7,Dropout
2,130.0,130.0,0,0,1,0,0,41,10,Graduate
4,133.1,100.0,0,0,0,0,0,40,8,Dropout
1,112.0,106.1,0,0,1,0,0,20,5,Dropout
2,144.0,151.4,0,0,1,0,0,28,5,Graduate
1,120.0,113.7,1,1,0,0,0,19,7,Dropout
1,121.0,116.5,1,0,1,0,0,23,5,Dropout
1,120.0,120.0,0,0,1,0,0,18,16,Dropout
1,100.0,122.0,0,0,1,0,0,24,8,Graduate
1,123.0,120.8,1,0,1,0,0,19,8,Graduate
1,134.0,141.4,1,0,1,0,0,19,6,Dropout
1,123.0,110.0,0,1,0,0,0,48,6,Dropout
2,120.0,120.0,0,0,0,0,0,38,12,Dropout
1,131.0,120.2,0,0,1,0,0,19,5,Graduate
2,133.1,138.4,0,0,1,1,0,30,5,Dropout
1,150.0,150.0,0,0,1,1,1,24,6,Graduate
1,134.0,121.8,1,0,1,1,0,19,6,Graduate
1,117.0,116.3,1,0,1,1,1,21,6,Graduate
1,143.0,131.5,0,0,1,1,0,19,5,Dropout
1,132.0,138.0,0,0,1,1,1,18,6,Graduate
1,138.0,127.5,1,0,1,1,0,19,5,Dropout
1,131.0,127.0,0,0,1,1,1,19,8,Graduate
5,133.1,114.0,0,0,0,1,0,29,5,Dropout
1,116.0,116.7,1,0,1,1,0,21,5,Dropout
1,123.0,125.1,1,1,1,1,1,18,6,Graduate
1,133.0,137.2,0,0,1,1,1,20,6,Dropout
1,133.1,111.4,0,0,1,1,0,27,5,Dropout
1,140.0,124.3,1,0,1,1,0,20,5,Dropout
1,100.0,132.0,0,1,0,1,0,28,5,Dropout
1,134.0,136.8,1,0,1,1,0,20,5,Graduate
1,160.0,160.0,0,0,1,1,0,21,5,Graduate
1,130.0,130.0,1,1,0,1,0,23,6,Dropout
1,141.0,128.8,1,0,1,1,0,18,6,Graduate
1,147.0,148.4,1,0,1,1,1,20,14,Graduate
1,137.0,130.4,1,0,1,1,0,19,0,Graduate
2,130.0,126.0,0,0,1,1,0,32,7,Graduate
1,119.0,118.7,1,0,1,1,0,20,6,Dropout
1,130.0,120.0,0,0,1,1,0,32,18,Graduate
1,120.0,116.3,1,0,1,1,1,21,7,Graduate
1,130.0,133.9,0,0,1,1,1,19,6,Graduate
1,150.0,150.3,0,0,1,1,0,24,5,Dropout
1,120.0,118.3,0,0,1,1,0,18,5,Dropout
1,130.0,130.0,1,0,1,1,0,20,6,Graduate
1,140.0,140.0,0,0,0,1,0,25,0,Dropout
1,130.0,110.4,1,0,1,1,0,25,15,Dropout
1,147.0,139.7,1,0,1,1,0,18,6,Dropout
1,148.0,138.3,1,0,1,1,0,19,5,Dropout
1,133.0,123.2,1,0,1,1,0,18,5,Dropout
1,135.0,120.0,0,0,0,1,0,25,5,Dropout
1,116.0,127.0,1,0,1,1,0,38,0,Dropout
1,110.0,114.2,0,0,1,1,0,19,0,Dropout
1,133.0,119.7,1,0,1,1,0,19,6,Graduate
1,150.0,150.0,1,0,1,1,1,22,6,Graduate
1,130.0,130.0,0,0,0,1,0,32,5,Dropout
1,130.0,124.6,0,0,1,1,0,37,21,Graduate
1,132.0,119.4,1,0,1,1,0,21,5,Dropout
1,125.0,121.9,1,0,1,1,0,18,6,Dropout
1,118.0,110.0,1,1,1,1,0,19,6,Graduate
1,118.0,118.7,0,0,1,1,1,19,6,Graduate
1,161.0,163.1,1,0,0,0,0,19,12,Graduate
1,136.0,121.7,1,0,1,1,1,19,6,Graduate
1,124.0,118.1,1,1,0,0,0,19,6,Dropout
1,133.1,105.3,0,1,1,0,0,28,5,Dropout
1,141.0,139.8,0,0,1,0,1,19,8,Graduate
2,130.0,130.0,0,0,1,0,0,32,14,Graduate
1,110.0,127.5,0,1,0,0,0,26,6,Dropout
2,133.1,120.0,0,0,1,0,0,25,5,Dropout
2,130.0,124.2,0,0,1,0,0,31,7,Dropout
1,120.0,113.4,1,0,1,0,1,20,6,Graduate
1,133.1,118.0,1,0,1,0,0,19,6,Dropout
1,145.0,130.0,1,0,1,0,0,23,0,Dropout
1,131.0,135.9,1,0,1,0,0,18,6,Graduate
1,147.0,135.8,1,0,1,0,1,19,6,Dropout
1,138.0,133.1,0,0,1,0,0,18,6,Graduate
1,125.0,114.5,1,0,1,0,0,24,5,Graduate
1,100.0,130.0,1,0,1,0,0,25,14,Graduate
1,120.0,116.1,0,0,1,0,0,20,5,Graduate
1,145.0,130.5,1,0,1,0,0,18,8,Graduate
1,120.0,104.0,1,0,1,0,0,24,5,Dropout
1,134.0,126.0,0,1,0,0,0,21,6,Dropout
1,140.0,141.1,1,0,1,0,0,18,6,Graduate
1,107.0,102.8,1,0,1,0,0,20,6,Dropout
1,133.0,129.2,1,0,1,0,0,19,5,Dropout
1,127.0,119.3,1,0,1,0,0,20,7,Graduate
1,141.0,126.3,1,0,1,0,0,20,8,Graduate
1,140.0,140.0,1,0,1,0,1,20,6,Graduate
1,150.0,131.5,1,0,1,0,0,20,6,Graduate
1,140.0,137.6,1,0,1,0,0,18,6,Dropout
1,141.0,142.8,1,0,1,0,0,18,0,Graduate
1,160.0,162.1,1,0,1,0,0,18,5,Graduate
1,133.1,140.0,0,0,1,0,0,35,6,Dropout
1,133.1,120.0,0,1,0,0,0,31,6,Dropout
1,134.0,133.3,1,1,1,0,0,19,6,Dropout
1,130.0,124.8,1,0,1,0,0,19,6,Graduate
1,140.0,133.3,1,0,1,0,0,19,7,Graduate
1,145.0,141.8,0,0,1,0,0,19,8,Graduate
1,133.0,128.2,0,0,1,0,0,21,5,Graduate
1,133.1,115.0,0,0,1,0,0,18,6,Dropout
1,117.0,120.2,1,0,1,1,0,19,0,Graduate
1,127.0,127.0,1,0,1,1,0,18,6,Graduate
1,134.0,120.4,1,0,1,1,0,18,6,Graduate
1,120.0,120.0,1,0,0,1,0,25,5,Dropout
1,137.0,133.9,1,0,1,1,0,19,0,Graduate
1,118.0,113.5,1,0,1,1,0,18,7,Graduate
1,130.0,126.1,0,0,1,1,0,24,6,Dropout
5,150.0,150.0,0,0,1,0,0,29,8,Graduate
1,161.0,100.0,1,0,1,0,0,27,5,Dropout
1,143.0,127.3,1,0,1,0,0,18,7,Graduate
2,130.0,103.8,0,0,1,0,0,28,15,Dropout
2,133.1,131.0,0,0,1,0,1,32,7,Graduate
1,110.0,133.9,0,0,1,0,0,30,5,Dropout
1,140.0,140.0,0,0,1,0,0,29,8,Dropout
1,131.0,122.0,0,0,1,0,0,19,8,Graduate
1,141.0,150.5,0,0,1,0,0,29,6,Graduate
2,145.0,139.4,0,0,0,0,0,27,6,Dropout
1,122.0,112.6,0,0,1,0,0,19,6,Dropout
1,118.0,115.2,1,0,1,0,1,21,5,Dropout
2,150.0,131.8,0,0,0,0,0,29,5,Dropout
2,120.0,122.8,0,1,0,0,0,42,13,Dropout
1,167.0,156.2,0,0,1,0,1,18,6,Graduate
1,150.0,132.0,1,0,1,0,0,24,5,Graduate
1,120.0,146.2,0,0,1,0,0,27,5,Graduate
1,168.0,166.0,1,0,1,0,0,18,8,Graduate
1,153.0,133.1,1,1,1,0,1,19,6,Dropout
1,131.0,121.9,1,0,1,0,1,18,6,Graduate
1,160.0,121.4,0,0,1,0,1,26,5,Graduate
1,152.0,137.0,1,0,1,0,1,22,6,Graduate
2,133.1,140.0,0,1,1,1,0,37,5,Dropout
1,150.0,140.0,0,0,1,1,0,24,5,Dropout
1,137.0,124.8,1,0,1,1,1,19,7,Graduate
2,133.1,120.0,1,1,0,1,0,28,6,Dropout
1,160.0,133.0,1,0,1,1,1,18,8,Graduate
1,138.0,131.7,1,0,1,1,0,18,6,Graduate
2,100.0,133.0,0,0,1,1,0,47,6,Dropout
2,140.0,122.7,0,0,1,1,0,38,5,Graduate
1,124.0,121.2,0,0,1,1,1,20,6,Graduate
1,150.0,150.0,1,0,1,1,0,21,6,Dropout
1,137.0,129.3,1,0,1,0,0,18,5,Graduate
4,133.1,117.8,0,1,0,0,0,46,7,Dropout
1,136.0,131.3,0,0,1,0,0,23,14,Graduate
1,132.0,133.8,1,0,1,0,1,20,6,Graduate
1,120.0,120.0,0,0,1,1,0,20,7,Graduate
1,125.0,122.2,0,0,1,1,0,19,6,Graduate
1,120.0,119.0,1,1,0,0,0,18,6,Dropout
1,154.0,149.5,1,0,1,0,1,30,7,Dropout
1,180.0,153.8,1,0,1,0,1,20,5,Graduate
1,152.0,152.0,1,0,1,0,0,22,6,Graduate
