Admission grade,Age at enrollment,Application order,Course,Curricular units 1st sem (approved),Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Daytime/evening attendance,Debtor,Displaced,Educational special needs,Father's occupation,Father's qualification,GDP,Gender,Inflation rate,International,Marital status,Mother's occupation,Mother's qualification,Nationality,Previous qualification,Previous qualification (grade),Scholarship holder,Target,Tuition fees up to date,Unemployment rate,dataset_marker
128.0,27,1,9119,0,0,5,5,0.0,0,0,0,5,7,0.0,0,1,1,0,0,2,1,0.79,1,-0.3,0,1,9,1,1,1,130.0,0,Enrolled,0,13.9,df2
110.0,33,1,9147,6,5,8,10,12.833333333333334,0,4,2,5,8,12.0,0,1,0,0,0,9,1,2.02,0,0.6,0,2,9,19,1,3,110.0,0,Enrolled,1,11.1,df2
128.4,20,1,9853,5,0,6,10,13.2,0,5,0,6,12,12.833333333333334,0,1,0,1,0,7,38,-3.12,0,-0.8,0,1,9,38,1,1,128.0,1,Enrolled,1,9.4,df2
135.9,19,1,9238,5,0,6,11,11.6,0,6,0,6,11,11.666666666666666,0,1,0,1,0,9,37,0.32,0,2.6,0,1,9,37,1,1,138.0,0,Enrolled,1,7.6,df2
121.1,18,5,9773,6,0,6,6,13.166666666666666,0,6,0,6,6,12.5,0,1,0,1,0,5,1,-4.06,0,2.8,0,1,4,38,1,1,127.0,0,Enrolled,1,15.5,df2
144.1,19,1,9670,5,0,6,7,12.6,0,5,0,6,10,12.375,0,1,0,1,0,9,38,1.74,0,1.4,0,1,2,3,1,1,143.0,0,Enrolled,1,10.8,df2
115.0,21,1,9085,3,0,5,8,11.333333333333334,1,3,0,5,8,13.333333333333334,0,1,0,1,0,1,37,-1.7,0,3.7,0,1,1,38,1,1,133.1,0,Enrolled,1,12.7,df2
118.4,19,5,9670,3,0,5,8,10.5,0,4,0,5,6,11.75,1,1,0,1,0,7,30,0.32,0,2.6,0,1,7,19,1,1,125.0,1,Enrolled,1,7.6,df2
116.9,21,1,9238,6,0,6,11,10.375,0,3,0,6,12,11.666666666666666,0,1,0,1,0,8,19,-1.7,0,3.7,0,1,9,37,1,1,126.0,0,Enrolled,1,12.7,df2
119.6,21,6,9500,6,0,7,8,13.25,0,8,0,8,8,13.8375,0,1,0,1,0,4,1,0.79,0,-0.3,0,1,4,1,1,1,122.0,0,Enrolled,1,13.9,df2
135.4,18,1,9500,7,0,7,9,12.50625,0,5,0,8,15,13.2,0,1,0,1,0,10,38,0.79,0,-0.3,0,1,2,2,1,1,141.0,0,Enrolled,1,13.9,df2
126.9,19,1,9853,5,0,6,9,12.2,0,4,0,6,10,11.5,0,1,0,1,0,7,38,0.32,0,2.6,0,1,2,19,1,1,129.0,1,Enrolled,1,7.6,df2
102.4,20,5,9500,5,0,7,9,12.04,0,6,0,7,9,11.77142857142857,0,1,0,0,0,4,1,1.79,0,0.5,0,1,3,1,1,1,101.0,0,Enrolled,1,12.4,df2
125.7,20,3,9147,5,0,5,7,11.166666666666666,0,4,0,5,9,10.75,0,1,0,0,0,7,19,-4.06,0,2.8,0,1,7,38,1,1,125.0,0,Enrolled,1,15.5,df2
109.3,20,1,9130,4,0,5,10,12.5,0,2,0,5,12,13.0,0,1,0,1,0,9,1,-1.7,0,3.7,0,1,9,1,1,1,117.0,0,Enrolled,1,12.7,df2
115.6,18,5,9500,6,0,7,9,12.183333333333332,0,6,0,7,9,11.783333333333331,0,1,0,1,0,8,1,-0.92,0,0.3,0,1,3,1,1,1,125.0,0,Enrolled,1,16.2,df2
117.8,18,2,9147,2,0,5,8,10.0,0,3,0,5,9,11.333333333333334,0,1,0,0,0,9,37,0.32,0,2.6,0,1,9,37,1,1,130.0,0,Enrolled,1,7.6,df2
123.1,21,1,9254,6,0,6,11,11.166666666666666,0,3,0,6,14,14.666666666666666,0,1,0,1,0,4,1,0.32,1,2.6,0,1,4,1,1,1,121.0,0,Enrolled,1,7.6,df2
122.8,20,1,9070,3,0,6,8,11.0,0,2,0,6,8,11.333333333333334,0,1,0,1,0,9,19,1.74,1,1.4,0,1,9,19,1,1,135.0,1,Enrolled,1,10.8,df2
120.2,19,5,9238,5,0,6,9,11.333333333333334,0,6,0,6,6,10.833333333333334,0,1,0,1,0,7,37,0.79,0,-0.3,0,1,5,19,1,1,131.0,1,Enrolled,1,13.9,df2
125.7,19,1,9500,5,0,7,8,11.2,0,5,0,7,8,11.2,0,1,0,1,0,7,38,0.32,1,2.6,0,1,9,19,1,1,140.0,1,Enrolled,1,7.6,df2
137.0,28,1,9119,4,0,5,11,10.5,0,4,0,5,12,11.0,4,1,0,1,0,3,3,0.32,1,2.6,0,1,9,37,1,1,130.0,0,Enrolled,1,7.6,df2
116.4,21,2,9147,3,0,5,10,11.25,0,3,0,5,9,11.0,0,1,0,0,0,5,38,-4.06,1,2.8,0,1,4,1,1,1,122.0,0,Enrolled,1,15.5,df2
128.2,24,1,9991,7,3,10,15,10.714285714285714,0,9,3,10,11,12.555555555555555,0,0,1,0,0,3,3,1.79,1,0.5,0,1,5,38,1,1,120.0,0,Enrolled,1,12.4,df2
140.0,23,1,9003,5,0,6,14,12.0,0,5,0,6,12,12.142857142857142,0,1,0,1,0,2,3,-4.06,1,2.8,0,1,4,1,1,1,140.0,0,Enrolled,1,15.5,df2
122.8,20,1,9773,6,0,6,7,12.166666666666666,0,3,0,6,9,12.0,0,1,0,1,0,4,3,1.79,1,0.5,0,1,4,5,1,1,127.0,0,Enrolled,1,12.4,df2
118.4,18,1,171,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,1,0,2,2,0.32,1,2.6,0,1,3,2,1,1,124.0,0,Enrolled,1,7.6,df2
134.7,23,1,8014,9,9,13,15,11.0,0,7,4,11,12,11.571428571428571,0,0,0,0,0,9,37,-4.06,0,2.8,0,1,9,37,1,1,148.0,0,Enrolled,1,15.5,df2
150.0,23,1,9085,4,0,6,11,11.5,0,4,0,6,12,12.2,0,1,0,1,0,193,38,3.51,0,1.4,0,1,194,19,1,39,150.0,0,Enrolled,1,8.9,df2
142.5,39,1,9147,4,0,5,8,11.25,0,4,0,5,8,11.5,0,1,0,0,0,9,37,2.02,0,0.6,0,2,9,37,1,1,130.0,0,Enrolled,1,11.1,df2
110.2,22,1,9670,3,0,5,7,12.666666666666666,0,4,0,5,6,12.0,0,1,0,1,0,9,19,0.32,0,2.6,0,1,9,37,1,1,113.0,0,Enrolled,1,7.6,df2
130.4,30,1,9991,3,0,5,10,10.666666666666666,0,5,0,5,8,10.4,0,0,0,0,0,9,37,-1.7,0,3.7,0,4,9,37,1,1,133.1,0,Enrolled,1,12.7,df2
110.0,35,1,9991,3,0,5,9,11.666666666666666,0,5,0,5,7,11.8,0,0,0,0,0,5,19,-1.7,0,3.7,0,2,9,38,1,39,140.0,1,Enrolled,1,12.7,df2
120.0,26,1,9500,6,0,7,8,12.0,0,6,0,7,8,12.0,0,1,0,1,0,6,37,0.32,0,2.6,0,1,9,37,1,1,120.0,0,Enrolled,1,7.6,df2
132.4,30,1,9147,9,6,11,20,12.22222222222222,0,9,3,9,16,11.6,0,1,0,0,0,152,19,3.51,0,1.4,0,2,175,19,1,42,130.0,0,Enrolled,1,8.9,df2
132.0,25,1,9991,4,0,5,8,11.0,0,4,0,5,7,12.0,0,0,1,0,0,6,37,0.32,1,2.6,0,2,9,37,1,1,162.0,0,Enrolled,1,7.6,df2
130.8,18,3,9500,7,0,8,8,13.68142857142857,0,7,0,8,8,13.68142857142857,0,1,0,1,0,5,3,1.74,0,1.4,0,1,9,19,1,1,132.0,0,Enrolled,1,10.8,df2
114.5,23,1,9500,6,0,7,11,12.1,0,6,0,7,7,12.616666666666667,0,1,0,0,0,10,19,-0.92,0,0.3,0,1,9,38,1,1,133.1,0,Enrolled,1,16.2,df2
126.2,18,2,9500,5,0,7,10,11.94,0,6,0,7,8,12.8,0,1,0,1,0,7,37,2.02,0,0.6,0,1,7,37,1,1,126.0,1,Enrolled,1,11.1,df2
106.6,31,1,9070,5,2,6,8,11.0,0,6,4,6,12,10.166666666666666,0,1,1,0,0,7,19,3.51,0,1.4,0,1,3,37,1,12,133.1,0,Enrolled,1,8.9,df2
118.3,20,1,9254,6,0,6,8,12.857142857142858,0,5,0,6,9,12.4,0,1,0,0,0,10,1,3.51,1,1.4,0,1,9,1,1,1,120.0,0,Enrolled,1,8.9,df2
118.8,19,1,171,5,4,10,10,11.0,0,2,2,7,8,10.0,0,1,0,0,0,2,3,3.51,1,1.4,0,1,2,1,1,1,123.0,0,Enrolled,1,8.9,df2
116.0,34,1,9119,1,0,5,14,17.0,0,2,0,5,10,11.0,0,1,1,0,0,9,37,-3.12,1,-0.8,0,5,9,37,1,1,120.0,1,Enrolled,1,9.4,df2
99.0,21,1,9147,5,0,5,5,11.0,0,3,0,5,11,11.428571428571429,0,1,0,0,0,4,1,1.74,1,1.4,0,1,4,1,1,1,110.0,0,Enrolled,1,10.8,df2
132.5,21,4,9773,0,0,6,7,0.0,0,1,0,6,11,10.0,0,1,0,1,0,7,1,1.74,1,1.4,0,1,2,3,1,1,129.0,0,Enrolled,1,10.8,df2
133.4,24,1,9670,4,0,6,6,11.25,0,4,0,6,9,10.428571428571429,0,1,0,0,0,3,1,1.74,1,1.4,0,1,4,1,1,1,140.0,0,Enrolled,1,10.8,df2
123.0,20,1,9670,5,0,6,7,12.4,0,4,0,6,8,13.0,0,1,1,0,0,8,1,0.79,1,-0.3,0,1,4,1,1,1,138.0,0,Enrolled,0,13.9,df2
153.7,19,1,9119,1,0,5,7,13.0,0,2,0,5,7,10.0,0,1,0,0,0,6,37,-3.12,1,-0.8,0,1,9,37,1,1,160.0,0,Enrolled,1,9.4,df2
127.6,26,1,8014,6,0,6,6,11.833333333333334,0,6,0,6,6,11.666666666666666,0,0,0,1,0,9,1,1.74,1,1.4,0,1,2,3,1,1,123.0,0,Enrolled,1,10.8,df2
130.0,20,1,9119,1,0,5,12,13.0,0,3,0,5,8,12.6,0,1,0,0,0,4,19,1.79,1,0.5,0,1,3,3,1,39,130.0,0,Enrolled,1,12.4,df2
135.0,21,1,9147,4,0,5,8,11.0,0,5,0,5,8,12.0,0,1,0,1,0,9,37,0.32,0,2.6,0,1,9,1,1,1,143.0,0,Enrolled,1,7.6,df2
113.6,26,1,9991,2,0,5,11,11.5,0,3,0,5,10,12.0,0,0,0,0,0,3,37,0.32,1,2.6,0,1,9,37,1,1,122.0,0,Enrolled,1,7.6,df2
132.3,19,6,9500,7,0,8,8,14.06,0,7,0,8,8,14.06,0,1,0,1,0,9,37,1.74,0,1.4,0,1,9,19,1,1,145.0,1,Enrolled,1,10.8,df2
124.4,19,1,9147,4,0,5,6,11.25,0,3,0,5,10,11.714285714285714,0,1,0,0,0,9,37,1.74,0,1.4,0,2,9,19,1,1,137.0,0,Enrolled,1,10.8,df2
122.8,19,1,9085,2,0,5,10,14.5,1,3,0,5,9,11.333333333333334,0,1,0,1,0,9,37,-1.7,0,3.7,0,1,9,37,1,1,127.0,0,Enrolled,1,12.7,df2
108.3,21,1,9238,2,0,6,15,10.5,0,5,0,6,8,12.4,0,1,0,0,0,5,37,1.74,0,1.4,0,1,5,19,1,1,109.0,1,Enrolled,1,10.8,df2
118.9,19,2,9147,4,0,5,8,12.8,0,3,0,5,10,14.5,0,1,0,1,0,7,19,1.74,0,1.4,0,1,3,38,1,1,129.0,0,Enrolled,1,10.8,df2
126.1,18,1,9147,0,0,5,5,0.0,0,4,0,5,9,13.25,2,1,0,0,0,9,19,-0.92,0,0.3,0,1,2,3,1,1,131.0,0,Enrolled,1,16.2,df2
125.7,20,1,9670,6,0,6,9,13.571428571428571,0,5,0,6,10,13.6,0,1,0,0,0,7,19,-4.06,0,2.8,0,1,7,37,1,1,126.0,0,Enrolled,1,15.5,df2
113.7,32,1,9991,5,1,5,5,10.2,0,4,0,5,9,11.25,0,0,0,0,0,9,37,-3.12,0,-0.8,0,2,9,37,1,1,134.0,0,Enrolled,1,9.4,df2
121.1,19,3,9853,5,0,6,8,12.2,0,5,0,6,8,11.8,0,1,0,1,0,9,37,1.74,0,1.4,0,1,9,19,1,1,134.0,0,Enrolled,1,10.8,df2
140.3,19,1,9670,6,0,6,7,13.428571428571429,0,4,0,6,6,14.0,0,1,0,1,0,4,12,1.79,0,0.5,0,1,4,1,1,1,135.0,0,Enrolled,1,12.4,df2
133.4,18,1,9147,1,0,5,9,11.0,1,0,0,5,10,0.0,0,1,0,0,0,5,38,-3.12,0,-0.8,0,1,7,38,1,1,139.0,0,Enrolled,1,9.4,df2
125.7,20,6,9500,6,0,7,8,13.548333333333334,0,6,0,8,11,14.775,0,1,0,1,0,9,38,2.02,0,0.6,0,1,2,3,1,1,136.0,0,Enrolled,1,11.1,df2
144.8,19,1,9773,6,0,6,6,12.166666666666666,0,6,0,6,6,12.5,0,1,0,0,0,5,3,-0.92,0,0.3,0,1,2,3,1,1,143.0,0,Enrolled,1,16.2,df2
101.8,24,1,9147,5,0,5,5,10.8,0,2,0,5,11,11.0,0,1,0,1,0,5,38,1.74,0,1.4,0,1,5,38,1,1,100.0,0,Enrolled,1,10.8,df2
122.5,29,1,9991,8,8,13,16,10.5,0,9,8,12,19,10.333333333333334,0,0,0,1,0,8,37,-3.12,0,-0.8,0,1,9,37,1,1,120.0,0,Enrolled,1,9.4,df2
119.0,19,1,9556,6,0,7,10,11.15,0,7,0,7,7,12.814285714285717,0,1,0,0,0,9,38,-1.7,0,3.7,0,1,4,1,1,1,133.0,0,Enrolled,1,12.7,df2
115.1,19,1,9670,3,0,6,8,11.666666666666666,0,5,0,6,11,13.625,0,1,0,0,0,8,19,1.74,0,1.4,0,1,4,38,1,1,120.0,0,Enrolled,1,10.8,df2
151.6,24,1,9991,5,0,5,9,12.285714285714286,0,5,0,5,8,12.125,0,0,0,0,0,9,37,-0.92,0,0.3,0,1,9,37,1,1,130.0,0,Enrolled,1,16.2,df2
121.4,28,1,9500,4,0,7,12,13.375,0,5,0,7,7,13.5,0,1,1,0,0,6,19,0.79,0,-0.3,0,1,5,19,1,1,133.1,0,Enrolled,1,13.9,df2
103.7,38,1,9500,5,1,8,12,13.126,1,5,1,8,12,13.126,1,1,0,0,0,9,37,1.74,0,1.4,0,4,9,37,1,1,130.0,0,Enrolled,1,10.8,df2
146.0,19,1,9853,3,0,6,11,10.333333333333334,0,5,0,6,10,11.8,0,1,0,1,0,9,37,-3.12,0,-0.8,0,1,9,1,1,1,160.0,0,Enrolled,1,9.4,df2
128.6,20,1,9147,4,0,5,5,12.0,0,2,0,4,4,11.5,0,1,0,1,0,10,19,0.32,0,2.6,0,1,3,38,1,1,124.0,0,Enrolled,1,7.6,df2
124.6,29,1,9991,5,0,5,11,11.4,0,4,0,5,10,10.25,0,0,0,0,0,9,37,-4.06,0,2.8,0,1,9,37,1,1,140.0,0,Enrolled,1,15.5,df2
124.0,19,5,9500,7,0,8,8,12.771428571428572,1,7,0,8,8,12.771428571428572,1,1,0,1,0,7,37,-3.12,0,-0.8,0,1,7,37,1,1,135.0,1,Enrolled,1,9.4,df2
124.0,28,1,9238,7,2,8,15,11.0,0,1,0,6,17,10.0,0,1,1,0,0,3,1,1.74,1,1.4,0,1,9,38,1,1,160.0,0,Enrolled,1,10.8,df2
140.0,27,1,9003,0,0,6,6,0.0,0,0,0,6,6,0.0,0,1,0,0,0,193,37,2.02,1,0.6,0,1,191,1,1,1,160.0,0,Enrolled,1,11.1,df2
119.5,18,1,9147,4,0,5,7,11.25,0,4,0,5,6,12.25,0,1,0,1,0,7,19,1.79,1,0.5,0,1,9,19,1,1,130.0,1,Enrolled,1,12.4,df2
140.0,20,1,9130,5,2,6,12,12.4,0,2,1,6,11,15.0,0,1,0,0,0,7,19,0.79,1,-0.3,0,1,4,1,1,39,140.0,0,Enrolled,1,13.9,df2
121.0,23,1,9773,1,0,6,15,13.0,0,4,0,6,8,11.25,0,1,0,1,0,5,1,-3.12,1,-0.8,0,1,4,1,1,1,121.0,0,Enrolled,1,9.4,df2
113.2,21,4,9670,2,0,5,11,10.0,0,3,0,5,10,10.333333333333334,0,1,0,0,0,4,3,-3.12,1,-0.8,0,1,4,3,1,1,117.0,0,Enrolled,1,9.4,df2
146.0,34,1,9991,5,0,5,5,14.2,0,5,0,5,5,14.6,0,0,0,0,0,2,4,-1.7,1,3.7,0,2,4,1,1,1,150.0,0,Enrolled,1,12.7,df2
115.7,20,1,9500,5,0,7,9,12.7,0,7,0,8,9,13.475,0,1,0,0,0,10,1,0.79,1,-0.3,0,1,4,12,1,1,118.0,0,Enrolled,1,13.9,df2
128.2,24,1,9003,8,4,9,13,13.333333333333334,0,9,5,10,12,13.11111111111111,0,1,0,1,0,6,1,-0.92,1,0.3,0,1,2,3,1,39,120.0,0,Enrolled,1,16.2,df2
140.0,39,1,9991,4,0,5,7,12.25,0,4,0,5,7,12.75,0,0,0,0,0,4,38,-4.06,1,2.8,0,1,9,37,1,1,100.0,0,Enrolled,1,15.5,df2
122.5,19,1,9085,5,0,6,11,13.6,0,5,0,6,11,13.666666666666666,0,1,0,0,0,8,38,2.02,1,0.6,0,1,4,19,1,1,120.0,0,Enrolled,0,11.1,df2
121.5,38,1,9991,2,0,5,11,10.5,0,3,0,5,9,11.333333333333334,1,0,0,0,0,9,37,0.32,1,2.6,0,1,9,37,1,12,133.1,0,Enrolled,1,7.6,df2
135.4,21,1,9500,6,0,7,9,12.565,0,5,0,8,12,12.16,0,1,0,1,0,193,19,2.02,1,0.6,0,1,194,38,1,1,135.0,0,Enrolled,1,11.1,df2
122.0,19,1,9670,6,0,6,7,13.166666666666666,0,5,0,6,9,13.2,0,1,1,0,0,3,38,3.51,1,1.4,0,1,3,37,1,1,123.0,0,Enrolled,1,8.9,df2
119.3,25,1,9254,6,0,6,7,11.166666666666666,0,4,0,6,11,11.8,0,1,0,1,0,7,37,-3.12,1,-0.8,0,1,5,37,1,12,133.1,0,Enrolled,1,9.4,df2
125.0,19,4,9070,6,0,6,7,12.666666666666666,0,6,0,6,8,12.142857142857142,0,1,0,1,0,10,19,-3.12,1,-0.8,0,1,2,4,1,1,140.0,0,Enrolled,1,9.4,df2
100.0,33,1,9500,5,0,7,7,13.06,0,0,0,7,9,0.0,0,1,0,0,0,4,19,-0.92,1,0.3,0,2,4,19,1,19,133.1,0,Enrolled,1,16.2,df2
125.7,18,2,9119,0,0,5,5,0.0,0,0,0,5,5,0.0,0,1,0,1,0,9,19,-3.12,1,-0.8,0,1,9,19,1,1,140.0,0,Enrolled,1,9.4,df2
115.5,19,6,9147,4,0,5,8,12.5,0,5,0,5,9,10.5,0,1,1,1,0,9,38,3.51,1,1.4,0,1,9,37,1,1,120.0,0,Enrolled,0,8.9,df2
116.7,19,3,9147,0,0,5,6,0.0,0,0,0,5,6,0.0,0,1,0,1,0,3,1,0.32,1,2.6,0,1,5,1,1,1,124.0,0,Enrolled,1,7.6,df2
125.5,18,3,9500,7,0,8,8,13.154285714285717,0,7,0,8,8,13.154285714285717,0,1,0,1,0,7,1,1.74,1,1.4,0,1,2,3,1,1,132.0,0,Enrolled,1,10.8,df2
117.6,19,1,9130,2,0,5,14,11.5,2,5,0,5,8,11.4,3,1,0,0,0,1,3,-3.12,1,-0.8,0,1,9,2,1,1,130.0,0,Enrolled,1,9.4,df2
150.0,22,1,9003,3,0,6,12,13.333333333333334,0,3,0,6,12,12.75,0,1,0,0,0,1,1,-4.06,1,2.8,0,1,1,19,1,39,150.0,0,Enrolled,1,15.5,df2
121.7,18,3,9119,5,0,5,7,11.8,0,3,0,5,9,12.0,0,1,0,1,0,193,19,3.51,1,1.4,0,1,141,1,1,1,135.0,0,Enrolled,1,8.9,df2
121.6,22,1,171,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0,4,19,0.79,1,-0.3,0,1,9,19,1,1,144.0,0,Enrolled,1,13.9,df2
117.0,19,1,171,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,1,0,0,9,37,-4.06,1,2.8,0,1,9,1,1,1,133.1,0,Enrolled,1,15.5,df2
130.0,19,1,9119,2,0,5,9,12.5,0,3,0,5,10,11.6,0,1,0,1,0,5,19,1.79,1,0.5,0,1,9,38,1,39,130.0,0,Enrolled,1,12.4,df2
100.0,24,1,9119,7,2,8,8,13.142857142857142,0,6,1,6,8,11.833333333333334,0,1,1,0,0,2,2,3.51,1,1.4,1,1,2,2,41,1,133.1,0,Enrolled,1,8.9,df2
129.8,18,1,9119,5,0,5,6,15.0,0,5,0,5,6,14.2,0,1,0,0,0,8,19,3.51,1,1.4,0,1,9,19,1,1,148.0,1,Enrolled,0,8.9,df2
121.0,20,1,9238,1,0,6,13,10.0,0,1,0,6,13,13.0,0,1,0,0,0,5,38,-3.12,0,-0.8,0,1,7,19,1,1,135.0,0,Enrolled,1,9.4,df2
131.0,18,6,9773,6,0,6,6,12.166666666666666,0,5,0,6,10,11.2,0,1,0,1,0,4,19,0.32,0,2.6,0,1,4,1,1,1,145.0,1,Enrolled,1,7.6,df2
136.1,21,1,9238,3,3,6,8,12.0,0,2,2,6,6,12.5,0,1,1,1,0,102,19,1.79,0,0.5,0,1,191,37,1,39,140.0,0,Enrolled,1,12.4,df2
108.0,33,1,9853,7,0,7,7,12.857142857142858,0,6,0,7,8,12.666666666666666,0,1,1,0,0,9,19,3.51,0,1.4,0,4,9,38,1,19,133.1,0,Enrolled,0,8.9,df2
144.9,26,1,9085,3,0,6,11,11.75,0,4,0,6,19,12.8,0,1,0,1,0,2,3,1.79,0,0.5,0,1,4,3,1,1,133.1,0,Enrolled,1,12.4,df2
110.0,21,1,9670,5,0,6,8,11.833333333333334,0,4,0,6,8,13.25,2,1,0,0,0,10,3,-0.92,0,0.3,0,1,7,19,1,39,110.0,0,Enrolled,1,16.2,df2
140.0,20,1,9085,6,1,6,13,12.555555555555555,0,5,1,6,11,11.8,0,1,0,1,0,9,19,-0.92,0,0.3,0,1,9,1,1,39,140.0,0,Enrolled,1,16.2,df2
150.0,20,1,9085,2,0,5,10,14.5,1,4,0,5,7,11.25,0,1,0,0,0,5,1,-1.7,0,3.7,0,1,5,38,1,39,150.0,0,Enrolled,1,12.7,df2
140.0,43,1,9003,6,0,6,8,12.875,0,5,0,6,14,12.142857142857142,0,1,0,0,0,4,37,-0.92,1,0.3,0,1,9,37,1,19,133.1,0,Enrolled,1,16.2,df2
119.8,26,1,9147,5,0,5,9,12.0,0,5,0,5,5,10.2,0,1,0,0,0,9,19,2.02,1,0.6,0,5,9,19,1,1,133.1,0,Enrolled,1,11.1,df2
130.0,33,1,9130,1,0,5,12,13.0,2,3,0,5,7,14.0,0,1,0,1,0,1,1,-3.12,1,-0.8,0,1,1,1,1,1,130.0,0,Enrolled,1,9.4,df2
125.0,19,1,9254,5,0,6,7,10.8,0,2,0,6,10,10.5,0,1,0,0,0,10,1,1.74,1,1.4,0,1,4,1,1,1,119.0,0,Enrolled,1,10.8,df2
120.2,18,3,9070,6,0,6,6,12.833333333333334,0,5,0,6,8,11.4,0,1,0,1,0,5,37,-4.06,1,2.8,0,1,5,38,1,1,131.0,0,Enrolled,1,15.5,df2
111.6,21,1,9147,5,0,5,5,12.6,0,3,0,5,9,12.833333333333334,0,1,1,0,0,99,34,1.74,1,1.4,0,1,99,34,1,1,120.0,1,Enrolled,1,10.8,df2
124.8,20,2,9147,2,0,5,9,14.333333333333334,0,2,0,5,10,12.5,0,1,0,1,0,3,1,0.32,1,2.6,0,1,5,37,1,1,116.0,0,Enrolled,1,7.6,df2
120.0,19,1,9003,1,0,6,17,11.0,0,0,0,6,19,0.0,0,1,0,0,0,123,3,-0.92,1,0.3,0,1,144,1,1,1,120.0,0,Enrolled,1,16.2,df2
134.0,24,1,9119,5,0,5,8,11.833333333333334,0,4,0,5,8,14.0,0,1,0,0,0,9,37,-1.7,1,3.7,0,1,9,19,1,1,130.0,1,Enrolled,1,12.7,df2
125.0,21,1,9254,5,0,6,10,11.333333333333334,0,2,0,6,14,11.5,0,1,0,0,0,4,1,-1.7,1,3.7,0,1,2,3,1,1,133.1,0,Enrolled,1,12.7,df2
123.0,28,1,9119,3,0,5,16,14.333333333333334,0,5,0,5,9,12.428571428571429,0,1,0,0,0,3,19,-3.12,1,-0.8,0,1,9,37,1,1,133.1,1,Enrolled,1,9.4,df2
125.0,28,1,9085,6,0,6,8,14.428571428571429,0,4,0,6,12,15.6,0,1,0,0,0,2,3,2.02,0,0.6,0,1,4,3,1,40,120.0,0,Enrolled,1,11.1,df2
130.0,20,1,9085,5,0,6,13,11.8,0,4,0,6,19,12.0,0,1,0,1,0,3,1,1.79,0,0.5,0,1,4,1,1,1,130.0,0,Enrolled,1,12.4,df2
112.6,23,3,9853,5,0,6,8,13.6,0,5,0,6,8,11.6,0,1,0,1,0,2,3,0.32,0,2.6,0,1,2,3,1,1,122.0,0,Enrolled,1,7.6,df2
160.0,23,1,9085,4,1,6,12,13.4,0,2,1,6,17,13.5,0,1,0,1,0,4,1,1.79,0,0.5,0,1,4,1,1,39,160.0,0,Enrolled,1,12.4,df2
100.0,25,1,9556,3,2,7,10,13.0,0,3,1,8,10,11.666666666666666,4,1,0,0,0,2,3,1.74,0,1.4,0,1,3,2,1,1,126.0,0,Enrolled,1,10.8,df2
106.4,19,2,9500,5,0,7,9,13.34,0,6,0,7,9,12.385714285714286,0,1,0,1,0,4,19,1.79,0,0.5,0,1,4,1,1,1,106.0,1,Enrolled,1,12.4,df2
150.0,20,1,9003,3,0,6,18,12.0,0,3,0,6,17,11.666666666666666,0,1,0,0,0,9,38,-4.06,1,2.8,0,1,4,1,1,39,150.0,1,Enrolled,1,15.5,df2
130.0,19,1,9003,5,0,6,8,11.5,0,6,0,6,11,11.333333333333334,0,1,0,0,0,6,1,1.79,1,0.5,0,1,4,3,1,39,130.0,0,Enrolled,1,12.4,df2
123.6,18,1,9500,5,0,7,8,12.86,0,5,0,7,8,12.86,0,1,0,1,0,7,37,0.32,0,2.6,0,1,9,37,1,1,125.0,1,Enrolled,1,7.6,df2
126.1,18,3,9500,7,0,7,8,12.59125,0,7,0,8,11,12.820000000000002,0,1,0,1,0,2,3,-4.06,0,2.8,0,1,3,19,1,1,131.0,0,Enrolled,1,15.5,df2
120.0,22,1,9003,5,0,6,13,13.0,0,2,0,6,13,11.5,0,1,0,1,0,2,4,1.79,1,0.5,0,1,4,4,1,39,140.0,0,Enrolled,1,12.4,df2
129.8,18,1,9119,0,0,5,5,0.0,0,1,0,5,6,15.0,0,1,0,1,0,3,38,1.74,1,1.4,0,1,4,1,1,1,142.0,0,Enrolled,1,10.8,df2
135.7,19,1,9670,5,0,6,7,13.2,0,5,0,6,10,13.25,0,1,0,1,0,9,37,1.74,1,1.4,0,1,9,37,1,1,128.0,0,Enrolled,1,10.8,df2
108.0,34,1,9070,7,7,12,12,11.428571428571429,0,7,4,12,12,11.857142857142858,0,1,0,1,0,9,37,0.32,1,2.6,0,1,9,37,1,1,100.0,0,Enrolled,1,7.6,df2
122.9,19,1,9254,6,0,6,7,11.166666666666666,0,3,0,6,12,11.666666666666666,0,1,0,0,0,9,37,1.74,1,1.4,0,1,9,37,1,1,125.0,1,Enrolled,1,10.8,df2
118.7,20,1,9238,4,0,6,12,11.75,0,3,0,6,13,11.333333333333334,0,1,0,0,0,7,38,-4.06,1,2.8,0,1,7,19,1,1,125.0,0,Enrolled,1,15.5,df2
